Unnamed: 0,Name,Company,LinkedIn,Batch,exit_value_usd,total_funding_usd
117,Lina Zhang,Jerry,https://www.linkedin.com/in/lina-zhang-47324721,S17,0.0,0.0
118,Oguzhan Atay,BillionToOne,https://www.linkedin.com/in/oatay,S17,0.0,398500000.0
119,David Tsao,BillionToOne,https://www.linkedin.com/in/davidtsao,S17,0.0,398500000.0
120,Lyal Avery,PullRequest,https://www.linkedin.com/in/lyalavery/,S17,0.0,12820000.0
121,Nadav Hollander,Dharma Labs,https://www.linkedin.com/in/nadav-hollander-8268585a/,S17,120000000.0,7370000.0
122,Umaimah Mendhro,VIDA & Co.,https://www.linkedin.com/in/umaimah/,S17,0.0,29000000.0
123,Adam Gothelf,disclosures.io,https://www.linkedin.com/in/adamgothelf,S17,0.0,1370000.0
124,Brian Sloss,disclosures.io,https://linkedin.com/in/briansloss,S17,0.0,1370000.0
125,Paul Nichols,disclosures.io,https://linkedin.com/in/paulcnichols,S17,0.0,1370000.0
126,Bjoern Zinssmeister,Templarbit,https://www.linkedin.com/in/zinssmeister/,S17,0.0,3120000.0
127,Kundan Kumar,Lyrebird,https://www.linkedin.com/in/kundan2510/,S17,0.0,120000.0
128,Jose Sotelo,Lyrebird,http://linkedin.com/in/jos%C3%A9-sotelo-02496a50/,S17,0.0,120000.0
129,Alexandre de Brébisson,Lyrebird,https://www.linkedin.com/in/adebrebisson/,S17,0.0,120000.0
130,Jeremy Hindle,Headstart,https://www.linkedin.com/in/jeremyhindle/,S17,0.0,7000000.0
131,Nicholas Shekerdemian,Headstart,https://uk.linkedin.com/in/nicholasshekerdemian,S17,0.0,7000000.0
132,Oscar Merry,Opearlo,https://uk.linkedin.com/in/oscarmerry,S17,0.0,0.0
133,Jess Williams,Opearlo,https://www.linkedin.com/in/jess-williams-66a9012b,S17,0.0,0.0
134,Malthe Jørgensen,Eduflow,https://www.linkedin.com/in/malthejorgensen,S17,0.0,2010000.0
135,Simon Lind,Eduflow,https://www.linkedin.com/in/simonlind,S17,0.0,2010000.0
136,David Kofoed Wind,Eduflow,https://www.linkedin.com/in/utdiscant,S17,0.0,2010000.0
137,Anand Krishna,LotusPay,https://www.linkedin.com/in/anand-krishna-9b61a4/,S17,0.0,0.0
138,Atma Krishna,LotusPay,https://www.linkedin.com/in/atmakrishna/,S17,0.0,0.0
139,Dinesh Gadge,LotusPay,https://www.linkedin.com/in/dineshgadge/,S17,0.0,0.0
140,👨‍💻Fabricio Buzeto,bxblue,http://www.linkedin.com/in/fabriciobuzeto,S17,0.0,7120000.0
141,Gustavo Gorenstein,bxblue,https://www.linkedin.com/in/gorenstein/,S17,0.0,7120000.0
142,Roberto Braga,bxblue,https://www.linkedin.com/in/robertomb,S17,0.0,7120000.0
143,Joe (Zhou) Sha,Percept.AI,https://www.linkedin.com/in/zhousha/,S17,0.0,0.0
144,Deyang (Derek) Zhao,Percept.AI,https://www.linkedin.com/in/derek-deyang-zhao-4a08993b,S17,0.0,0.0
145,Shuo Han,Percept.AI,http://www.linkedin.com/in/hanshuo1,S17,0.0,0.0
146,Eugene Park,Honeydue,https://www.linkedin.com/in/eugenejohnpark,S17,0.0,120000.0
147,Eli Brown,Guilded,http://www.linkedin.com/pub/eli-brown/b1/847/622/en,S17,0.0,7000000.0
148,Dan Hughes,Surematics,https://www.linkedin.com/in/dan-hughes-2a6b117/,S17,0.0,0.0
149,Josh Dorward,Indivio,https://www.linkedin.com/in/dorward/,S17,0.0,0.0
150,Kenji Hashimoto,Indivio,https://www.linkedin.com/in/kenjihashimoto,S17,0.0,0.0
151,Umar Afridi,Truepill,http://www.linkedin.com/in/umarafridi/,S17,525000000.0,256000000.0
152,Sid Viswanathan,Truepill,https://www.linkedin.com/in/sidviswanathan,S17,525000000.0,256000000.0
153,Ajay Patel,Plasticity,https://www.linkedin.com/in/ajay-patel-ab876795/,S17,0.0,2000000.0
154,Alex Sands,Plasticity,https://www.linkedin.com/in/alexsands/,S17,0.0,2000000.0
155,Henry Dornier,Meetingbird,https://www.linkedin.com/in/henrydornier,S17,0.0,120000.0
156,Paul Dornier,Meetingbird,linkedin.com/in/pdornier,S17,0.0,120000.0
157,Hriday Kemburu,Wildfire,https://www.linkedin.com/in/hridaykemburu,S17,0.0,36000000.0
158,Vinay A. Ramesh,Wildfire,https://www.linkedin.com/in/vinayramesh93,S17,0.0,36000000.0
159,Jay Patel,Wildfire,https://www.linkedin.com/in/jnpatel2,S17,0.0,36000000.0
160,Diana Hu,Escher Reality,https://linkedin.com/in/sdianahu,S17,0.0,120000.0
161,Justin Vencel,Solve,https://www.linkedin.com/in/justinvencel/,S17,0.0,0.0
162,Jared Seehafer,Enzyme,http://linkedin.com/in/seehafer,S17,0.0,1820000.0
163,Jacob Graham,Enzyme,https://www.linkedin.com/in/jacobgraham1/,S17,0.0,1820000.0
164,Doug Peltz,Mystery.org,https://www.linkedin.com/in/doug-peltz-809511/,S17,140000000.0,0.0
165,Chaz Englander,Fat Llama,https://www.linkedin.com/in/chazenglander,S17,41500000.0,13060000.0
166,Rosie Dallas,Fat Llama,https://www.linkedin.com/in/rosie-dallas-1a1957221/,S17,41500000.0,13060000.0
167,Owen Turner-Major,Fat Llama,https://linkedin.com/in/oturnermajor,S17,41500000.0,13060000.0
168,Nate Fox,Ribbon Health,https://www.linkedin.com/in/natfox/,S17,0.0,75000000.0
169,Nate Maslak,Ribbon Health,htttp://www.linkedin.com/in/anmaslak,S17,0.0,75000000.0
170,Yinon Weiss,CarDash,http://www.yinonweiss.com,S17,0.0,5300000.0
171,Jay Reno,Feather,https://www.linkedin.com/in/jayjreno,S17,0.0,46000000.0
172,Christian Brink,Audm,http://www.linkedin.com/in/christianpbrink,S17,0.0,1600000.0
173,Ryan Wegner,Audm,https://linkedin.com/in/ryantwegner,S17,0.0,1600000.0
174,Arnaud Douceur,AutoHub,https://www.linkedin.com/in/douceur/,S17,0.0,0.0
175,Sam Naimi,AutoHub,https://www.linkedin.com/in/sam-naimi-674b53135/,S17,0.0,0.0
176,Derek Lo,Py,https://www.linkedin.com/in/derektlo/,S17,0.0,0.0
177,Michael Simon,Elucd,https://www.linkedin.com/in/michael-simon/,S17,0.0,500000.0
179,Pranay Shrivastava,WheelStreet,https://in.linkedin.com/in/shrivastavapranay,S17,0.0,640000.0
180,Moksha Srivastava,WheelStreet,https://www.linkedin.com/in/moksha-srivastava-35aa32a1/,S17,0.0,640000.0
181,Devin Miller,NextDrop,https://in.linkedin.com/in/devin-miller-5138817a,S17,0.0,0.0
182,Anu Sridharan,NextDrop,https://www.linkedin.com/in/anu-sridharan-b24a016/,S17,0.0,0.0
183,Amit Patel,Bumpline,https://www.linkedin.com/in/amit-patel-7b907837/,S17,0.0,125000.0
184,Puja Shah,Bumpline,https://www.linkedin.com/in/puja-shah-o-d-6486772a/,S17,0.0,125000.0
185,Ben Huh,Social Construct,https://www.linkedin.com/in/benhuh/,S17,0.0,0.0
186,Harry Clifford,Cambridge Cancer Genomics,https://www.linkedin.com/in/hwclifford/,S17,0.0,4670000.0
187,Nirmesh Patel,Cambridge Cancer Genomics,https://www.linkedin.com/in/nirmesh-patel/,S17,0.0,4670000.0
188,John Cassidy,Cambridge Cancer Genomics,https://www.linkedin.com/in/john-w-cassidy,S17,0.0,4670000.0
189,Evaline Tsai,Cambridge Cancer Genomics,https://www.linkedin.com/in/evaline-tsai-710b4386/,S17,0.0,4670000.0
190,Vicc Alexander,Polly,https://www.linkedin.com/in/vicc/,S17,0.0,66000000.0
191,Ranidu Lankage,Polly,https://www.linkedin.com/in/ranidulankage,S17,0.0,66000000.0
192,James Zhang,Polly,https://linkedin.com/in/jamesfzhang,S17,0.0,66000000.0
193,Richard Bronson,Commissary Club (formerly 70 Million Jobs),https://linkedin.com/in/richard-bronson,S17,0.0,1700000.0
194,Alexander Mistakidis,Gamelynx,https://www.linkedin.com/in/aamistak,S17,0.0,1320000.0
195,Carter Minshull,Gamelynx,https://www.linkedin.com/in/carter-minshull-923b9a7a/,S17,0.0,1320000.0
196,Rotem Yakir,Guggy,https://www.linkedin.com/in/rotemyakir/,S17,0.0,0.0
197,Shahar Yakir,Guggy,https://www.linkedin.com/in/shahar-yakir-1895a13,S17,0.0,0.0
198,Sanat Ghosh,Fastpad,https://www.linkedin.com/in/ghoshsanat/,S17,0.0,0.0
199,Fernando Albertorio,Sunu,https://www.linkedin.com/in/fernandoalbertorio,S17,0.0,0.0
200,Cuauhtli Padilla,Sunu,https://www.linkedin.com/in/%F0%9F%A5%B8cuauhtli-padilla-arias-81560a52/,S17,0.0,0.0
201,Marco Trujillo,Sunu,https://www.linkedin.com/in/marco-trujillo-tejeda,S17,0.0,0.0
202,Aaron Mandell,WATERFX,https://www.linkedin.com/in/aaron-mandell-011175133/,S17,0.0,0.0
203,Jeffrey Zhao,And Comfort,http://linkedin.com/in/jeffrey-zhao-7b062545/,S17,0.0,0.0
204,Peter Sand,Modular Science,https://www.linkedin.com/in/petersand,S17,0.0,0.0
205,Walker McHugh,PreDxion Bio,https://www.linkedin.com/in/walker-mchugh-517b86b7/,S17,0.0,0.0
206,Timothy Cornell,PreDxion Bio,https://www.linkedin.com/in/timothy-cornell-64a19145,S17,0.0,0.0
207,Axel Delafosse,Goosebump,axeldelafosse.com,S17,0.0,0.0
208,Henry Fontanier,Goosebump,https://www.linkedin.com/in/hfontanier/,S17,0.0,0.0
209,Raphael Doulonne,Goosebump,https://www.linkedin.com/in/rapha%C3%ABl-doulonne-a2509994/,S17,0.0,0.0
210,Sébastien Sikorski,Storyboard,https://www.linkedin.com/in/sebastiensikorski,S17,0.0,0.0
211,Meredith Hitchcock,RideAlong,https://www.linkedin.com/in/meredithahitchcock,S17,0.0,400000.0
212,Soroush Ghodsi,Slik,https://ca.linkedin.com/in/soroush-ghodsi-486211a7,S17,0.0,0.0
213,Stefan Stokic,Slik,http://linkedin.com/in/stefanstokic,S17,0.0,0.0
214,Lauren Kelley-Chew,Caelum Health,https://www.linkedin.com/in/lauren-kelley-chew-27052024,S17,0.0,0.0
215,Luke Kelley-Chew,Caelum Health,https://www.linkedin.com/in/luke-kelley-chew-724a894a,S17,0.0,0.0
216,Reid Nahm,Covetly,https://www.linkedin.com/in/reidnahm/,S17,0.0,0.0
217,Brian Law,Covetly,https://www.linkedin.com/in/brian-law-97a74213a/,S17,0.0,0.0
218,Dave Ramish,Semantix,https://www.linkedin.com/in/dave-ramish-0659bb48,S17,504300000.0,324000000.0
219,John Ramish,Semantix,https://www.linkedin.com/in/john-ramish-0b8730114,S17,504300000.0,324000000.0
220,Dwayne Shaw,Mystro,https://www.linkedin.com/in/dwaynenshaw,S17,0.0,0.0
221,Elizabeth Davis,Greo,https://www.linkedin.com/in/elizabethsdavis,S17,0.0,0.0
222,Brandon Hill,Greo,https://www.linkedin.com/in/bhill93,S17,0.0,0.0
223,Tre Kirkman,Greo,https://www.linkedin.com/in/trekirkman/,S17,0.0,0.0
224,Can Sar,Value Voting,https://www.linkedin.com/in/cansar/,S17,0.0,0.0
225,James Vaughan,Value Voting,https://www.linkedin.com/in/jvaughan2/,S17,0.0,0.0
226,David Head,Sixty,https://linkedin.com/in/davidbhead,S17,0.0,0.0
227,LC Carrier,Gameday,https://www.linkedin.com/in/lc-carrier,S17,0.0,0.0
228,Zi Guo,Dropleaf,https://www.linkedin.com/in/zi-guo-439b33b0,S17,0.0,0.0
229,Vikram Rangraj,Dropleaf,https://www.linkedin.com/in/vikram-rangraj/,S17,0.0,0.0
230,Adam Breckler,Prism Labs,http://www.linkedin.com/in/adambreckler,S17,0.0,0.0
231,Leila Madrone,Sunfolding,https://www.linkedin.com/in/robot/,S17,0.0,82490000.0
232,Matthew Whalley,Passerine Aircraft,https://www.linkedin.com/in/matthew-whalley-67852b107/,S17,0.0,120000.0
