,Name,Company,LinkedIn,Batch
62,Zerzar Bukhari,Zynq,https://www.linkedin.com/in/zerzar/,W20
63,David Cottrell,Zynq,http://www.linkedin.com/in/david-cottrell-01765a67,W20
64,Rafael Stark,STARK BANK,https://www.linkedin.com/in/rcmstark/,W20
65,EMMANUEL GBOLADE,Termii,https://www.linkedin.com/in/gboladeemmanuel/,W20
66,Ayomide Awe,Termii,https://www.linkedin.com/in/oluwatayo-awe/,W20
67,Ivan Cardenas,BeGo,https://www.linkedin.com/in/ivan-cardenas-42b1a564,W20
68,Jasiel Cardenas,BeGo,https://www.linkedin.com/feed/,W20
69,Cirdes Henrique,Linkana,https://www.linkedin.com/in/cirdesh/,W20
70,Bruno Luigi,Linkana,https://www.linkedin.com/in/brunoluigi/,W20
71,leo cavalcanti,Linkana,https://www.linkedin.com/in/leoazca,W20
72,Norman Müller,Fondeadora, https://www.linkedin.com/in/norman-m%C3%BCller-6b93a857/,W20
73,Rene Serrano,Fondeadora,https://mx.linkedin.com/in/serranorene,W20
74,Babar Khan,Tajir,https://www.linkedin.com/in/babarkhan11/,W20
75,Ismail Khan,Tajir,https://www.linkedin.com/in/ismail-akhtar-khan,W20
76,Tommaso Tomba,Moons,https://www.linkedin.com/in/tommasotomba,W20
77,Alexander Clapp,Moons,https://www.linkedin.com/in/alexanderclapp/,W20
78,Leonardo Miron,Moons,https://www.linkedin.com/in/leonardo-miron/,W20
79,Richmond Bassey,Bamboo,https://www.linkedin.com/in/richmondbassey/,W20
80,Yanmo Omorogbe,Bamboo,https://ng.linkedin.com/in/yanmo-omorogbe-a39a6375,W20
81,Dmitry Karpov,ElectroNeek,https://linkedin.com/in/dmitrykarpov,W20
82,Sergey Yudovskiy,ElectroNeek,https://linkedin.com/in/yudovskiy,W20
83,Jesse Ahin Ghansah,Swipe Technologies,https://gh.linkedin.com/in/jesseaholmes,W20
84,Michael Levy,SOMATIC,https://www.linkedin.com/in/mlevy23/,W20
85,Eugene Zasoba,SOMATIC,https://www.linkedin.com/in/ievgenii-zasoba-a009286/,W20
86,Brook Ayalneh,Avion,https://www.linkedin.com/in/brook-a-4002701a4/,W20
87,Mohammed Ismail,Avion,,W20
88,Bitiya Samuel,Avion,,W20
89,Jonas Schneider,Daedalus,https://www.linkedin.com/in/jonas-schneider/,W20
90,Mert Karakus,Oda,https://www.linkedin.com/in/mert-karakus/,W20
91,Ege Ozgirin,Oda,https://www.linkedin.com/in/ege-ozgirin/,W20
92,Fernando Gomez Arriola,Nexu,https://www.linkedin.com/in/fernando-g%C3%B3mez-arriola-9a427024/,W20
93,Abdon Nacif,Nexu,https://www.linkedin.com/in/abdonnacif,W20
94,Juan Medina,Isabl,https://www.linkedin.com/in/jsmedmar/,W20
95,Andrew Kung,Isabl,,W20
96,Elli Papaemmanuil,Isabl,https://www.linkedin.com/in/elli-papaemmanuil-0b8444b0,W20
97,Majdi Osman,OpenBiome,https://www.linkedin.com/in/majdi-osman-17b47a39/,W20
98,Carolyn Edelstein,OpenBiome,https://www.linkedin.com/in/carolyn-edelstein-8465519/,W20
99,Aditya Kaicker,Breathe Well-being,https://www.linkedin.com/in/aditya-kaicker-6238aa49/,W20
100,Rohan Verma,Breathe Well-being,https://www.linkedin.com/in/rohan-verma-300b9572?originalsubdomain=in,W20
101,Ty Wang,Angle Health,https://www.linkedin.com/in/tyw/,W20
102,Anirban Gangopadhyay,Angle Health,https://www.linkedin.com/in/anirban-gangopadhyay-388b8565/,W20
103,Thomas Mann,Raycast,https://www.linkedin.com/in/thomas-paul-mann-5183101a4/,W20
104,Petr Nikolaev,Raycast,https://www.linkedin.com/in/petr-nikolaev-9487067a,W20
105,Edria Albert,Pahamify,https://www.linkedin.com/in/edria-albert-38223341/,W20
106,Syarif Rousyan Fikri,Pahamify,https://www.linkedin.com/in/syarif-rousyan-fikri-4b223851/,W20
107,Mohammad Ikhsan,Pahamify,https://linkedin.com/in/mohammad-ikhsan-2a861a30,W20
108,Paul Bachelier,HireSweet,https://www.linkedin.com/in/paul-bachelier/,W20
109,Ismael Belghiti,HireSweet,https://www.linkedin.com/in/ismael-belghiti-5a59b351/,W20
110,Gaurav Arora,Spenny,https://linkedin.com/in/whogaurav,W20
111,Rathin Shah,Spenny,http://www.linkedin.com/in/rathinshah/,W20
112,Kunaal Satija,EduRev,https://in.linkedin.com/in/kunaalsatija,W20
113,Hardik Dhamija,EduRev,https://www.linkedin.com/in/hardik-dhamija-25bb4044/,W20
114,Abhishek Bhayana,Bikry,https://www.linkedin.com/in/abhayana,W20
115,Himanshu Garg,Bikry,https://www.linkedin.com/in/garghimanshu/,W20
116,Anish Raj Sikka,Hiration,https://www.linkedin.com/in/anishrajsikka/,W20
117,Aditya Sharma,Hiration,https://linkedin.com/in/aditya-sharma/,W20
118,Kshitij Dixit,Zeo Route Planner,https://www.linkedin.com/in/kshitijdixit/,W20
119,Nimit Mehra,Zeo Route Planner,https://www.linkedin.com/in/nimitmehra/,W20
120,Ritesh Singh,Zeo Route Planner,https://www.linkedin.com/in/ritesh-singh-a5028a160/,W20
121,Rohit Hiwale,Morphle Labs,https://www.linkedin.com/in/rohithiwale/,W20
122,Divyanshu Damani,TagMango,https://www.linkedin.com/in/divyanshudamani/,W20
123,Mohammad Hasan,TagMango,https://www.linkedin.com/in/mohammadhasan7/,W20
124,Rushil Mathur,PillarPlus,https://www.linkedin.com/in/rushil-mathur-77059611b/,W20
125,Arpit Agarwal,farmtheory,https://linkedin.com/in/arpit-98,W20
126,Sakshi Agarwal,farmtheory,http://linkedin.com/in/sakshiagarwal123,W20
127,Vihari Kanukollu,UrbanKisaan,https://www.linkedin.com/in/kvihari/,W20
128,Srinivas Chaganti,UrbanKisaan,https://www.linkedin.com/in/chaganty/,W20
129,Dr. Sairam Reddy Palicherla,UrbanKisaan,https://www.linkedin.com/in/sairam-reddy-3788647/,W20
130,Jhansi Elango,Flasho,https://www.linkedin.com/in/jhansi-elango-b0b6b357/,W20
131,Vivek Nautiyal,Flasho,https://www.linkedin.com/in/vivek-nautiyal-7a896181/,W20
132,Shankar Ram A,StayQrious,https://www.linkedin.com/in/shankar-ram-a-79613454/,W20
133,Avinash Anand,StayQrious,http://linkedin.com/in/avinash-anand-32503655,W20
134,Aanand Srinivas,StayQrious,https://www.linkedin.com/in/aanand-srinivas-b5024918/,W20
135,Sahil Bansal,Kosh,https://www.linkedin.com/in/sahil-bansal-48b17b39/,W20
136,Aayush Goel,Kosh,https://www.linkedin.com/in/aayushgoel92/,W20
137,Jai Pradeesh,DeepSource,https://www.linkedin.com/in/jaipradeesh/,W20
138,Sanket Saurav,DeepSource,https://in.linkedin.com/in/sanketsaurav,W20
139,Alex Louisy,Upflow,https://www.linkedin.com/in/alexlouisy/,W20
140,Barnaby Malet,Upflow,https://www.linkedin.com/in/barnabymalet/,W20
141,Aaron Morris,PostEra,https://www.linkedin.com/in/aaron-morris-9922277b/,W20
142,Alpha Lee,PostEra,https://www.linkedin.com/in/alpha-lee-66625473/,W20
143,Matthew Robinson,PostEra,https://www.linkedin.com/in/matt-r-8365b4166/,W20
144,Louis Mutricy,Skypher,https://www.linkedin.com/in/louis-mutricy-372a1a11b/,W20
145,Gaspard de Lacroix,Skypher,https://www.linkedin.com/in/gaspard-de-lacroix-vaubois-21a580112/,W20
146,Maitham Dib,Vital,https://www.linkedin.com/in/maitham-deeb-7380696a/,W20
147,Daniel Dinh,Laserfocus,https://www.linkedin.com/in/longdanieldinh/,W20
148,Marc Höffl,Laserfocus,https://www.linkedin.com/in/marc-h%C3%B6ffl/,W20
149,Etienne Albert,Jitter,https://www.linkedin.com/in/etiennealbert/,W20
150,Sébastien Robaszkiewicz,Jitter,https://www.linkedin.com/in/sebastien-robaszkiewicz/,W20
151,Richie Cartwright,Fella Health,https://www.linkedin.com/in/richard-cartwright,W20
152,James Hawkins,PostHog,https://www.linkedin.com/in/j-hawkins/,W20
153,Tim Glaser,PostHog,https://www.linkedin.com/in/timgl/,W20
154,Benjamin Netter,Riot,https://www.linkedin.com/in/b-netter/,W20
155,Gregory Gevorkyan,Modernbanc,https://www.linkedin.com/in/grisha-gevorkyan-597b5289/,W20
156,Shawn Du,Revenir,https://www.linkedin.com/in/shawn-du-a8896282/,W20
157,Dave Jeffery,ToDesktop,https://www.linkedin.com/in/davejeffery/,W20
158,Lihang Nong,Nimbus,https://www.linkedin.com/in/lihang-nong-a148b75b/,W20
159,Nick Perry,Candid Health,https://www.linkedin.com/in/nick-perry-36b0364/,W20
160,Jimmy Chan,Dropbase,https://www.linkedin.com/in/jimmyechan/,W20
161,Ayazhan Zhakhan,Dropbase,https://www.linkedin.com/in/zhakhan/,W20
162,Sara Du,Alloy Automation,https://www.linkedin.com/in/saradu,W20
163,Gregg Mojica,Alloy Automation,https://www.linkedin.com/in/greggmojica/,W20
164,Shawn Magee,Quill,http://www.linkedin.com/in/shawnmagee,W20
165,Rishi Raman,Quill,https://www.linkedin.com/in/rishiramanbd/,W20
166,John Friel,Mini Exhibitions,https://www.linkedin.com/in/john-friel-b603a91a4/,W20
167,Brandon Hill,Vori,https://www.linkedin.com/in/bhill93,W20
168,Tre Kirkman,Vori,https://www.linkedin.com/in/trekirkman/,W20
169,Robert Pinkerton,Vori,https://www.linkedin.com/in/robert-pinkerton-17a71635,W20
170,Siggi Simonarson,BuildBuddy,https://www.linkedin.com/in/siggisim,W20
171,Tyler Williams,BuildBuddy,https://www.linkedin.com/in/tyler-williams-80480519b/,W20
172,David Giffin,Release,https://www.linkedin.com/in/david-giffin-5190846/,W20
173,Erik Landerholm,Release,https://www.linkedin.com/in/elanderholm/,W20
174,Tommy McClung,Release,https://www.linkedin.com/in/tmcclung/,W20
175,Ganesh Datta,Cortex,https://www.linkedin.com/in/gsdatta/,W20
176,Anish Dhar,Cortex,https://www.linkedin.com/in/anishdhar/,W20
177,Nikhil Unni,Cortex,https://www.linkedin.com/in/nikhil-unni-969a6a62/,W20
178,Brant Hwang,QueryPie,https://www.linkedin.com/in/ishwang/,W20
179,"Benjamin Yang, Director of product development",QueryPie,https://www.linkedin.com/in/benjamin-yang-4b0609159/,W20
180,Elizabeth Adams,Ello,http://www.linkedin.com/in/elizabeth-adams-ph-d-465bb75,W20
181,Tom Sayer,Ello,https://www.linkedin.com/in/tom-sayer,W20
182,Catalin Voss,Ello,https://www.linkedin.com/in/catalinvoss/,W20
183,Manmit Shrimali,Turing Labs Inc.,https://www.linkedin.com/in/manmitshrimali/,W20
184,Ali Ozes,Altay Therapeutics,https://www.linkedin.com/in/ali-ozes-9694621b/,W20
185,Osman Ozes,Altay Therapeutics,https://www.linkedin.com/in/osman-nidai-ozes-ph-d-aa365b45/,W20
186,Armand Cognetta,General Proximity,https://www.linkedin.com/in/armandcognetta/,W20
187,Daniel Petkevich,Medicare Vox (fka Fair Square),https://www.linkedin.com/in/danielpetkevich/,W20
188,Lauren (Luna) Ray Vegter,Plura (formerly Bloom Community),https://linkedin.com/in/laurenvegter,W20
189,Guru Mahendran,Metaplane,http://www.linkedin.com/in/gurubavan,W20
190,Kevin Hu,Metaplane,http://linkedin.com/in/kevinzenghu,W20
191,Federico Goldberg,Tienda Crypto,https://www.linkedin.com/in/federico-goldberg-60393124/,W20
192,Nicolas D'Onofrio,Tienda Crypto,https://www.linkedin.com/in/nicol%C3%A1s-d-onofrio-90392458/,W20
193,Ramiro Furtado,Tienda Crypto,https://ar.linkedin.com/in/ramiro-furtado-595a3533,W20
194,Martin Nagelberg,Tienda Crypto,https://www.linkedin.com/in/martin-nagelberg-44abab128/,W20
195,Puneet Jagralapudi,Logarithm Labs,https://www.linkedin.com/in/jrpuneet/,W20
196,Avishek Panigrahi,Logarithm Labs,https://www.linkedin.com/in/avishek-panigrahi/,W20
197,David Shi,Operator Labs,https://linkedin.com/in/davidzshi,W20
198,Kevin Joo,Operator Labs,https://www.linkedin.com/in/kevinjoo/,W20
199,Arjun Iyer,Signadot,https://www.linkedin.com/in/arjun-iyer-916332/,W20
200,Anirudh Ramanathan,Signadot,https://www.linkedin.com/in/anirudhrx/,W20
201,Jin Stedge,TrueNorth,http://linkedin.com/in/jinstedge,W20
202,Sanjaya Wijeratne,TrueNorth,https://www.linkedin.com/in/skwijeratne/,W20
203,Michael Dwan,Fly.io,https://linkedin.com/in/michael-dwan,W20
204,Jerome Gravel-Niquet,Fly.io,https://ca.linkedin.com/in/jeromegn,W20
205,Kurt Mackey,Fly.io,https://www.linkedin.com/in/mrkurt,W20
206,Thomas Ptacek,Fly.io,https://www.linkedin.com/in/thomasptacek,W20
207,Patrick De Suza,Grain,https://www.linkedin.com/in/patrickdesuza/,W20
208,Christian-Robert Joseph,Grain,http://www.linkedin.com/in/christianrjo,W20
209,Carl-Alain Memnon,Grain,https://www.linkedin.com/in/carl-alain-memnon-a350a42b?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base%3B3FbbC8GRScio%2FYLGi0Aeew%3D%3D,W20
210,Nathaniel Tucker,StartPlaying.Games,https://www.linkedin.com/in/k-nathaniel-tucker-543b4872?trk=hp-identity-name,W20
211,Jaclyn Chen,Benepass,https://www.linkedin.com/in/jaclynchen/,W20
212,Mark Fischer,Benepass,www.linkedin.com/in/mfischer-f7,W20
213,Kabir Soorya,Benepass,https://www.linkedin.com/in/kabir-soorya/,W20
214,David Iya,Eze,https://www.linkedin.com/in/davidiya/,W20
215,Joshua Nzewi,Eze,https://www.linkedin.com/in/joshuanzewi/,W20
216,Allison Pike,Infield,https://www.linkedin.com/in/swihartpike,W20
217,Steve Pike,Infield,https://www.linkedin.com/in/stephen-pike-53992419/,W20
218,Siamak Ebadi,Farcast,https://www.linkedin.com/in/siamak-ebadi-999555a/,W20
219,Daniel Nordh,Paymobil,https://www.linkedin.com/in/dnordh,W20
220,Maria Fujihara,SINAI,https://www.linkedin.com/in/mariafujihara,W20
221,Alain Rodriguez,SINAI,https://www.linkedin.com/in/alainrodriguez/,W20
222,Aditya Acharya,Haven,https://www.linkedin.com/in/adityaacharya27/,W20
223,Nipun Kant,Haven,https://www.linkedin.com/in/nipun-kant-4166b35/,W20
224,Ben Firshman,Replicate,https://www.linkedin.com/in/bfirsh/,W20
225,Andreas Jansson,Replicate,https://www.linkedin.com/in/janssonandreas,W20
226,Prasad Kawthekar,Dashworks,https://www.linkedin.com/in/prasadkawthekar/,W20
227,Praty Sharma,Dashworks,https://linkedin.com/in/pratyaksh,W20
228,Ivan Lee,Datasaur,https://www.linkedin.com/in/iylee,W20
229,Brennan Erbz,Terrasoft,https://www.linkedin.com/in/brennanerbz,W20
230,Benlloyd Goldstein,Terrasoft,https://www.linkedin.com/in/benlloydgoldstein/,W20
231,Vincent Jiang,Aden,https://www.linkedin.com/in/vincentjiangx/,W20
232,Timothy Zhang,Aden,https://www.linkedin.com/in/jianhao-zhang/,W20
233,Ariel Katz,H1,https://www.linkedin.com/in/arielbkatz/,W20
234,Ian Sax,H1,https://www.linkedin.com/in/ian-sax-934a69146/,W20
235,Carolyn Mooney,Nextmv,https://www.linkedin.com/in/carolyn-m-mooney/,W20
236,Ryan O'Neil,Nextmv,https://www.linkedin.com/in/ryan-o-neil-59b6ab83/,W20
237,Dmitry Alexin,Handoff,https://www.linkedin.com/in/dzhdankin/,W20
238,Advait Saravade,Deep Meditate,https://www.linkedin.com/in/advait-saravade/,W20
239,Jo Ma,Ditto,https://www.linkedin.com/in/jolena-ma-57953885/,W20
240,Jessica Ouyang,Ditto,https://www.linkedin.com/in/jessica-ouyang-062b4b95/,W20
241,Chris Ciriello,Perceptive Technologies,https://www.linkedin.com/in/christopher-ciriello/,W20
242,Scott Phillips,Perceptive Technologies,https://www.linkedin.com/in/scotthphillips/,W20
243,Jordan Latourelle,Tough Commerce,https://www.linkedin.com/in/jordanlatourelle/,W20
244,Taylor Cooney,OpenUnit,https://www.linkedin.com/in/taylor-cooney-42005898/,W20
245,Jordan Davis,Taiv,https://www.linkedin.com/in/jordan-davis-b6894b162/,W20
246,Noah Palansky,Taiv,https://www.linkedin.com/in/noahpalansky/,W20
247,Avi Stoller,Taiv,https://www.linkedin.com/in/avichai-stoller-77071b137/,W20
248,Prince Ghosh,Factored Quality,https://www.linkedin.com/in/princeghosh/,W20
249,Parthi Loganathan,Letterdrop,https://www.linkedin.com/in/parthiloganathan,W20
250,Andrew Chen,Explo,http://linkedin.com/in/andrewchen9,W20
251,Gary Lin,Explo,https://www.linkedin.com/in/garymlin/,W20
252,Adam Koszek,Segmed,https://linkedin.com/in/wkoszek,W20
253,Martin Willemink,Segmed,https://www.linkedin.com/in/martin-willemink/,W20
254,Jie Wu,Segmed,http://www.linkedin.com/in/jie-wu-467600b3,W20
255,Mattan Griffel,Ophelia,https://www.linkedin.com/in/mattangriffel/,W20
256,Zack Gray,Ophelia,https://www.linkedin.com/in/zack-gray-58437936/,W20
257,Adam Carrigan,MindsDB,https://www.linkedin.com/in/carrigan/,W20
258,Jorge Torres,MindsDB,https://www.linkedin.com/in/torresjorge/,W20
259,Yin Wu,Pulley,https://www.linkedin.com/in/ywu01/,W20
260,Jason McCay,Enveloop,https://www.linkedin.com/in/jasonmccay/,W20
261,Ben Wyrosdick,Enveloop,https://www.linkedin.com/in/bwyrosdick/,W20
262,Ghalib Suleiman,Polytomic,https://www.linkedin.com/in/ghalibs,W20
263,Nathan Yergler,Polytomic,https://www.linkedin.com/in/nathanyergler/,W20
264,Vinay Shet,Teleo,https://www.linkedin.com/in/vinayshet/,W20
265,Rom Clément,Teleo,https://www.linkedin.com/in/romclement/,W20
266,Daniel Mogilny,StratumAI,https://www.linkedin.com/in/danielmogilny,W20
267,Farzi Yusufali,StratumAI,https://ca.linkedin.com/in/farziyusufali,W20
268,Jota Junior,Alude,https://www.linkedin.com/in/jotajunior/,W20
269,Alef Miranda,Alude,https://www.linkedin.com/in/alef-miranda/,W20
270,Richard Yu,Abalone Bio,https://www.linkedin.com/in/richard-c-yu/,W20
271,Gustavo Pesce,Abalone Bio,https://www.linkedin.com/in/gustavopesce/,W20
272,Anthony De Guzman,Breezeful,https://www.linkedin.com/in/anthonydeguzman/,W20
273,Ade Labinjo,Breezeful,https://www.linkedin.com/in/ade-labinjo-ab1a9311/,W20
274,Brandon Foo,Paragon,https://www.linkedin.com/in/brandonfoo,W20
275,Ishmael Samuel,Paragon,https://www.linkedin.com/in/ishmaelsamuel,W20
276,Ross Rich,Accord,https://www.linkedin.com/in/rossrich/,W20
277,Ryan Rich,Accord,https://www.linkedin.com/in/ryanrich1,W20
278,Alex Matsenov,Kaiten,https://www.linkedin.com/in/alexmatsenov/,W20
279,Daniel Shein,Kaiten,http://www.linkedin.com/in/danielshein,W20
280,Agree Ahmed,NUMI,https://www.linkedin.com/in/agreea,W20
281,Harrison Telyan,NUMI,https://www.linkedin.com/in/harrisontelyan/,W20
282,Will Kim,Karat Financial,http://www.linkedin.com/in/wdkim,W20
283,Eric Wei,Karat Financial,https://www.linkedin.com/in/eric-wei-43078068,W20
284,Harry Qi,Motion,https://www.linkedin.com/in/harryqi/,W20
285,Omid Rooholfada,Motion,https://www.linkedin.com/in/omidrooholfada/,W20
286,Ethan Yu,Motion,https://www.linkedin.com/in/ethanyu94/,W20
287,Márcio Dos Santos,Facio,https://www.linkedin.com/in/marcio-dos-santos/,W20
288,Saulo Tristao,Facio,https://www.linkedin.com/in/saulo-tristao-4332331b/,W20
289,Ticiano Vieira,Facio,https://www.linkedin.com/in/ticiano/,W20
290,Ryan Singh,Loop Health,https://www.linkedin.com/in/ryanpreetsingh,W20
291,Mayank Kale,Loop Health,https://www.linkedin.com/in/kalemayank/,W20
292,Md Halim,Finlens,https://linkedin.com/in/mdhalim,W20
293,Shikhar Agrawal,HelpNow,https://www.linkedin.com/in/shikhar-agrawal-367969157/,W20
294,Anmol Arora,DocVita,https://www.linkedin.com/in/aroraanmol/,W20
295,Vikram Patel,DocVita,https://www.linkedin.com/in/vikram-d-patel,W20
296,Preeti Shrimal,Chaos Genius,https://www.linkedin.com/in/pshrimal/,W20
297,Avni Patel Thompson,Milo,https://www.linkedin.com/in/apatelthompson/en,W20
298,Luna Yu,Genecis Bio,https://www.linkedin.com/in/luna-yu-611a6197/,W20
299,Manuel Schoenfeld,PowerX,https://www.linkedin.com/in/manuelschoenfeld/,W20
300,Oluwatomi Ayorinde,CrowdForce,https://www.linkedin.com/in/oluwatomiayorinde,W20
301,Damilola Ayorinde,CrowdForce,https://www.linkedin.com/in/damilola-ayorinde-05304279/,W20
302,Juan Cruz De la rua,Checkars,https://ar.linkedin.com/in/juancruzdelarua,W20
303,Jaime Macaya,Checkars,https://www.linkedin.com/in/jaime-macaya-65650012/,W20
304,Alex Baranov,Sayana,https://www.linkedin.com/in/alex-baranov-9691858a/,W20
305,Sergey Fayfer,Sayana,https://linkedin.com/in/sergey-fayfer-16064722,W20
306,David Aragao,Hent,https://www.linkedin.com/in/davidaragao1/,W20
307,Thiago Diniz,Hent,https://www.linkedin.com/in/thiagodiniz/,W20
308,Leo Pinho,Hent,https://www.linkedin.com/in/leo-pinho/,W20
309,Alejandro Cedeño,delt.ai,https://www.linkedin.com/in/alejandro00,W20
310,Jose de la Luz Lopez S,delt.ai,https://www.linkedin.com/in/josedelaluz/,W20
311,Abhishek Ayyagari,yBANQ,https://linkedin.com/in/aayyagari,W20
312,Ganesh Mallya,yBANQ,https://www.linkedin.com/in/ganeshmallya,W20
313,Ahamed Shah Wahidullah,yBANQ,https://www.linkedin.com/in/ahamed-shah-84221118/,W20
314,Sowmya Rao,Pay Swifter,https://www.linkedin.com/in/legaljargon,W20
315,Ravish Agrawal,Able,https://www.linkedin.com/in/ravishagrawal/,W20
316,Siddharth Srivastava,Able,https://www.linkedin.com/in/siddharthsrivastav,W20
317,Svatantra Kumar,Able,https://www.linkedin.com/in/swat/,W20
318,Raphael Schaad,Cron,https://www.linkedin.com/in/raphaelschaad/,W20
319,Kevin Chandra,Typedream,https://www.linkedin.com/in/kevin-chandra-88446b33/,W20
320,Anthony Christian,Typedream,https://www.linkedin.com/in/anthonyharrischristian/,W20
321,Putri Karunia,Typedream,https://www.linkedin.com/in/putrikarunia,W20
322,Michelle Marcelline,Typedream,https://www.linkedin.com/in/michelle-marcelline-782912105/,W20
