,Name,Company,LinkedIn,Batch
41,Dexter Ligot-Gordon,Kalibrr,https://www.linkedin.com/in/ligotgordon/,W13
42,Paul Rivera,Kalibrr,https://ph.linkedin.com/in/paulvrivera,W13
43,Karthik Balakrishnan,Coin,https://www.linkedin.com/in/kbalakri,W13
44,Kanishk Parashar,Coin,https://linkedin.com/in/diamondk,W13
45,Reshma Khilnani,MedXT,https://www.linkedin.com/in/reshmakhilnani/,W13
46,Anton Vaynshtok,Meldium,https://www.linkedin.com/in/avaynshtok/,W13
47,Erica Brescia,Bitnami,https://www.linkedin.com/in/ebrescia/,W13
48,Daniel Lopez,Bitnami,https://www.linkedin.com/in/ridruejo/,W13
49,Viral Bajaria,GrepData,https://www.linkedin.com/in/viralbajaria/,W13
50,Amitav Chakravartty,VaycayHero,https://linkedin.com/in/amitavchakravartty,W13
51,Anirban Bardalaye,VaycayHero,linkedin.com/in/abardalaye,W13
52,Vishal Kapur,Screenhero,https://www.linkedin.com/in/vishalkapur4/,W13
53,Jahanzeb Sherwani,Screenhero,https://www.linkedin.com/in/jsherwani/,W13
54,Jason DiCioccio,Screenhero,https://www.linkedin.com/in/jdicioccio,W13
55,Faraz Khan,Screenhero,https://www.linkedin.com/in/faraz-khan-0902721/,W13
56,Bob Schafer,Prophecy Sciences,https://www.linkedin.com/in/bob-schafer-4171554,W13
57,John Stanley,Prophecy Sciences,,W13
58,Merrill Lutsky,Posmetrics,https://www.linkedin.com/in/merrill-lutsky/,W13
59,Erik Schluntz,Posmetrics,https://www.linkedin.com/in/erik-schluntz-530a9053/,W13
60,Jonathan Downey,Airware,https://www.linkedin.com/in/jbdowney83/,W13
61,Brad Schiller,Airware,http://www.linkedin.com/in/bradwschiller,W13
62,Kuy Mainwaring,Logiblock,https://www.linkedin.com/in/kuy-mainwaring-1396a76,W13
63,Eugene Yaroslavtsev,Logiblock,https://www.linkedin.com/in/exhaze/,W13
64,Jared Heyman,CrowdMed,https://www.linkedin.com/in/jaredheyman/,W13
65,Shri Ganeshram,FlightCar,http://linkedin.com/in/shriganeshram,W13
66,Rujul Zaparde,FlightCar,https://www.linkedin.com/in/rujulz/,W13
67,Kevin Petrovic,FlightCar,https://www.linkedin.com/in/olegkostour,W13
68,Neel Murthy,Swapbox,https://www.linkedin.com/in/neelmurthy/,W13
69,Nitin Shantharam,Swapbox,https://www.linkedin.com/in/nitin-shantharam/,W13
70,Josh Mangel,BeatDeck,https://www.linkedin.com/in/josh-mangel-16208a101/,W13
71,Lev Popov,RoverRide,https://www.linkedin.com/in/levpopov,W13
72,Gautam Sivakumar,Medisas,https://www.linkedin.com/in/gautamsivakumar/,W13
73,Adam Helybely,Trainzen,,W13
74,Zsolt Muller,Trainzen,,W13
75,Viktor Takacs,Trainzen,https://www.linkedin.com/in/viktor-takacs-45755388,W13
76,Umang Patel,PayTango,https://www.linkedin.com/in/umangp90,W13
77,Iolanthe Stronger,Swish,,W13
78,Ilter Canberk,Appcubator,https://www.linkedin.com/in/ilter-canberk-85261411a,W13
79,Karan Sikka,Appcubator,https://www.linkedin.com/in/karansikka,W13
