,Name,Company,LinkedIn,Batch
120,Lynne Tye,Key Values,https://www.linkedin.com/in/lynne-tye-26622381/,W18
121,Jon Lerner,CoinTracker,https://www.linkedin.com/in/jonlerner,W18
122,Chandan Lodha,CoinTracker,https://www.linkedin.com/in/clodha,W18
123,Christophe Pasquier,Slite,http://fr.linkedin.com/pub/christophe-pasquier/56/759/938,W18
124,Jasen Lew,Glowing.io,https://www.linkedin.com/in/jasenlew,W18
125,George Foot,Sixfold Bioscience,https://www.linkedin.com/in/george-foot/,W18
126,Anna Perdrix Rosell,Sixfold Bioscience,https://www.linkedin.com/in/annaperdrix/,W18
127,Erik Schultink,Worklytics,https://www.linkedin.com/in/erikschultink/,W18
128,Philip Arkcoll,Worklytics,https://www.linkedin.com/in/philiparkcoll/,W18
129,David J. Phillips,Fondo,https://linkedin.com/in/davjphillips,W18
130,Daniel DeCovnick,Observant AI,https://www.linkedin.com/in/daniel-decovnick-37aa362/,W18
131,Dave Schukin,Observant AI,https://www.linkedin.com/in/dschukin,W18
132,Marlon Misra,Copilot,https://www.linkedin.com/in/marlonmisra/,W18
133,Neil Raina,Copilot,https://linkedin.com/in/rnraina/,W18
134,Trina Chiasson,Ovipost,https://www.linkedin.com/in/trinac/,W18
135,James Ricci,Ovipost,https://www.linkedin.com/in/james-ricci/,W18
136,Chris Hull,Jasper.ai,https://www.linkedin.com/in/chrishull7,W18
137,JP Morgan,Jasper.ai,https://www.linkedin.com/in/jpamorgan,W18
138,Dave Rogenmoser,Jasper.ai,https://www.linkedin.com/in/daverogenmoser,W18
139,Nick Raushenbush,Shogun,https://www.linkedin.com/in/nickraushenbush,W18
140,Finbarr Taylor,Shogun,https://linkedin.com/in/finbarrtaylor,W18
141,Harrison Gordon,Blueberry Pediatrics,https://www.linkedin.com/in/harrisonmgordon,W18
142,Jack Ross,Beanstalk,https://www.linkedin.com/in/jacklross/,W18
143,Mike Ross,Beanstalk,https://www.linkedin.com/in/mross9/,W18
144,Cory Li,Spellbrush,https://www.linkedin.com/in/scoryli,W18
145,Ruwen Liu,Spellbrush,,W18
146,Haitao Mao,Spellbrush,http://linkedin.com/in/haitao-mao-3a083528,W18
147,Cameron Yarbrough,Torch,https://www.linkedin.com/in/cameron-yarbrough-60579948/,W18
148,Richard Ma,Quantstamp,https://www.linkedin.com/in/rtmtd/,W18
149,Chris Lau,Precious,http://www.linkedin.com/in/chrisclau/en,W18
150,Daniel Lau,Precious,https://www.linkedin.com/in/danielclau,W18
151,Amy Yuan,Proven Group,https://www.linkedin.com/in/amy-zaoshi-yuan-b482707/,W18
152,Ming Zhao,Proven Group,https://www.linkedin.com/in/mingszhao/,W18
153,John Coogan,"Lucy Goods, Inc",http://www.linkedin.com/in/jacoogan,W18
154,Samy Hamdouche,"Lucy Goods, Inc",https://www.linkedin.com/in/samy-hamdouche-6aa24738/,W18
155,David Renteln,"Lucy Goods, Inc",https://www.linkedin.com/in/drenteln,W18
156,Will Hodson,Look After My Bills,https://www.linkedin.com/in/will-hodson-5266a013/,W18
157,Henry de Zoete,Look After My Bills,https://www.linkedin.com/in/henry-de-zoete-aa01835/,W18
158,Francisco Homem de Mello,Qulture.Rocks,https://br.linkedin.com/in/franciscoshmello,W18
159,Courtney McColgan,Runa,https://www.linkedin.com/in/courtney-mccolgan-7976873/,W18
160,Mark Stauber,Jido Maps,https://www.linkedin.com/in/mark-stauber-01151638/,W18
161,Jaeyong Sung,Jido Maps,https://www.linkedin.com/in/jaeyongsung/,W18
162,Luke Heine,Swipehouse,https://www.linkedin.com/in/lukeheine/,W18
163,Adeel Yang,Medumo,https://www.linkedin.com/in/adeelyang,W18
164,Jacob Cohen,Medumo,https://www.linkedin.com/in/jacob-cohen-23353bb2/,W18
165,Amber Atherton,Zyper,https://www.linkedin.com/in/amber-atherton/,W18
166,Manav Sevak,Memora Health,https://www.linkedin.com/in/manavsevak,W18
167,Kunaal Naik,Memora Health,https://www.linkedin.com/in/kunaalnaik,W18
168,Nisarg Patel,Memora Health,https://www.linkedin.com/in/nisargp,W18
169,Yura Riphyak,YouTeam,https://www.linkedin.com/in/riphyak/,W18
170,Lewis Hemens,Dataform,https://www.linkedin.com/in/lewishemens/,W18
171,Guillaume-Henri Huon,Dataform,,W18
172,Edouard Harris,SharpestMinds,https://www.linkedin.com/in/edouard-harris/,W18
173,Dylan Lenz,Naborly,https://ca.linkedin.com/in/dylanlenz,W18
174,Fletcher Heisler,Hunter2,https://www.linkedin.com/in/fheisler/,W18
175,Tucker Cottingham,Lawyaw,https://www.linkedin.com/in/tucker-cottingham-53b34611/,W18
176,Dmitry Alekseev,Edwin,https://www.linkedin.com/in/dmitryalexeev/,W18
177,Dmitry Stavisky,Edwin,https://www.linkedin.com/in/dstavisky/,W18
178,Tiago Sada,Flinto,https://www.linkedin.com/in/santiagosada,W18
179,Eugenio Sánchez Rabiella,Flinto,https://www.linkedin.com/in/cesrabiella/,W18
180,Paolo D'Amico,Flinto,https://www.linkedin.com/in/thedamico/,W18
181,Alonso Garcia Molina,Flinto,https://www.linkedin.com/in/alonso-garcia-molina-962a56150/,W18
182,Akwasi Apori,Correlia Biosystems,https://www.linkedin.com/in/akwasi-apori-465b5211/,W18
183,Kursad Araz,Correlia Biosystems,https://www.linkedin.com/in/kursadaraz,W18
184,Samuel Tia,Correlia Biosystems,https://www.linkedin.com/in/samtia/,W18
185,Chris Gay,Evry Health,http://www.linkedin.com/in/chrisgay,W18
186,Mark Jamilkowski,Evry Health,https://www.linkedin.com/in/markjamilkowski/,W18
187,Jay Startz,Evry Health,https://www.linkedin.com/in/jonathanstartz,W18
188,Cam Sadler,NewCraft,https://linkedin.com/in/rulesbycam,W18
189,Ethan Sutin,Squad,https://www.linkedin.com/in/ethan-sutin-ba598b6,W18
190,Adam Pearson,Glimpse K12,https://www.linkedin.com/in/adam-pearson-048a774?trk=nav_responsive_tab_profile,W18
191,Nicole Pezent,Glimpse K12,https://www.linkedin.com/in/nicole-pezent-2463a38?trk=hp-identity-name,W18
192,Peter Pezaris,CodeStream,https://www.linkedin.com/in/ppezaris/,W18
193,Claudio Pinkus,CodeStream,https://www.linkedin.com/in/claudiopinkus/,W18
194,Karen Taylor,onederful,http://linkedin.com/in/karenyt,W18
195,Alex Yee,onederful,https://www.linkedin.com/in/alexyee1/,W18
196,Wei-Jien Tan,Sepsis Scout,https://www.linkedin.com/in/wei-jien-tan/,W18
197,Robert Quinn,Sepsis Scout,https://www.linkedin.com/in/biomechrobert/,W18
198,Bilal Mahmood,ClearBrain,https://www.linkedin.com/in/mbmahmood,W18
199,Eric Pollmann,ClearBrain,https://www.linkedin.com/in/ericpollmann/,W18
200,Mayank Mehta,Pulse,https://www.linkedin.com/in/imayank,W18
201,Anand Thaker,Pulse,https://www.linkedin.com/in/anand-thaker-937b961,W18
202,Anhang Zhu,Mayhem,https://linkedin.com/in/anhangzhu,W18
203,Ivan Zhou,Mayhem,https://www.linkedin.com/in/ivanzhou,W18
204,Cat Zeng,Lambda Tea,https://www.linkedin.com/in/hoppermori/,W18
205,Robert Henning,Lambda Tea,https://www.linkedin.com/in/robert-henning-925b67111/,W18
206,John Palmer,Hexel,https://www.linkedin.com/in/john-palmer-38018191/,W18
207,Lambert Chu,Point API,https://www.linkedin.com/in/lambertchu,W18
208,Miguel Kudry,Ben,https://ca.linkedin.com/in/kudry,W18
209,Alex Sismanis,Ben,http://ca.linkedin.com/pub/alex-sismanis/51/b3/530/en,W18
210,Sam Howarth,Secured,https://www.linkedin.com/in/sam-howarth-21146597,W18
211,Jack Ryder,Secured,https://linkedin.com/in/jackryder,W18
212,,Iambiq Technologies,,W18
213,Andrew Gibiansky,Voicery,https://www.linkedin.com/in/andrew-gibiansky,W18
214,Justin Kan,Atrium,https://www.linkedin.com/in/justinkan,W18
215,Amanda Chan,OSIMple,https://www.linkedin.com/in/amanda-chan-6427a8120/,W18
216,Mike Miller,OSIMple,https://www.linkedin.com/in/mike-miller-09262979/,W18
217,Gabriel Guimaraes,Pagedraw,https://www.linkedin.com/in/glguimaraes,W18
218,Jared Pochtar,Pagedraw,https://www.linkedin.com/in/jared-pochtar-ab9426103/,W18
219,Ugo Vollmer,Shone,https://www.linkedin.com/in/vollmeru/,W18
220,Antoine de Maleprade,Shone,https://www.linkedin.com/in/maleprade/,W18
221,Debabrata Ghosh,Vathys,https://linkedin.com/in/debabratadebughosh,W18
222,Julien Berthomier,Station,https://www.linkedin.com/in/julienberthomier/,W18
223,Min FitzGerald,Nutrigene,https://www.linkedin.com/in/minfitzgerald,W18
224,Vasili Shynkarenka,Storyline,https://www.linkedin.com/in/flreln/,W18
225,Maksim Abramchuk,Storyline,https://www.linkedin.com/in/maxim-abramchuck-9945bba0/,W18
226,Rohan Relan,miru,https://www.linkedin.com/in/rohan-relan-05938b41/,W18
227,Zack Brown,Haiku,https://linkedin.com/in/zack-brown,W18
228,Edrick Guan,Meson,https://www.linkedin.com/in/edrick-yuhui-guan-913a3637/,W18
229,Zehao Li,Meson,https://www.linkedin.com/in/zehao-li,W18
230,Xin Sun,Meson,https://www.linkedin.com/in/0xsaam/,W18
231,Mustafa Sakalsiz,Viaopt,https://linkedin.com/in/sakalsiz,W18
232,Yusuf Umac,Viaopt,https://www.linkedin.com/in/yusufumac/,W18
233,Sejun Park,Aalo,https://linkedin.com/in/sejunpark,W18
234,Yury Lifshits,Openland,http://linkedin.com/in/lifshits,W18
235,Tanya Breshears,Curious Fictions,https://www.linkedin.com/in/tanyabreshears/,W18
236,Ankit Gupta,Reverie Labs,https://www.linkedin.com/in/ankitvgupta/,W18
237,Connor Duffy,Reverie Labs,http://www.linkedin.com/in/cvduffy,W18
238,Jonah Kallenbach,Reverie Labs,https://www.linkedin.com/in/jonah-kallenbach-5a306985/,W18
239,Miha Mlakar,Tingles,https://www.linkedin.com/in/mlakarmiha,W18
240,Gasper Kolenc,Tingles,https://www.linkedin.com/in/gasperkolenc/,W18
241,Hamik Mukelyan,OurMenu,https://www.linkedin.com/in/hamik-mukelyan-8127ab7/,W18
242,Yogi Seetharaman,OurMenu,https://www.linkedin.com/in/yogesh-seetharaman-738a1344/,W18
243,Vicky Su,OurMenu,,W18
244,Matt Tran,Skip,https://www.linkedin.com/in/matthew-tran-12159a18/,W18
245,Mike Wadhera,Skip,https://www.linkedin.com/in/mikewadhera/,W18
246,Sanjay Dastoor,Skip,https://linkedin.com/in/dastoor,W18
247,Gopal Ramachandran,Closer Sports,https://www.linkedin.com/in/gopal-ramachandran-1b810b11b/,W18
248,Jeffrey Warren,Closer Sports,https://www.linkedin.com/in/jeffrey-warren-11619b22/,W18
249,Michael Moss,Tipe,,W18
250,Scott Moss,Tipe,https://www.linkedin.com/in/willscottmoss/,W18
251,Patrick Stapleton,Tipe,http://linkedin.com/in/gdi2290,W18
252,Adam Montgomery,Necto,https://www.linkedin.com/in/adam-montgomery-5b214621/,W18
253,Benjamin Huang,Necto,https://www.linkedin.com/in/benjaminhuang1/,W18
254,Raymond (George) Kennedy,Rhythmm,https://www.linkedin.com/in/franzwarning/,W18
255,Zachary Waleed Saraf,Rhythmm,https://www.linkedin.com/in/zachary-saraf-67bb034b/,W18
256,Peter Bishop,California Dreamin,https://www.linkedin.com/in/peter-bishop-b16b5732,W18
257,Amy Ludlum,California Dreamin,https://www.linkedin.com/in/amy-ludlum-81314635/,W18
258,Joe Connolly,Sketchbox,https://www.linkedin.com/in/jdconnol/,W18
259,Peter Le Bek,Sketchbox,https://www.linkedin.com/in/peter-le-bek-9a0353123/,W18
