,Name,Company,LinkedIn,Batch
77,Anthony Ko,Graft Concepts,https://www.linkedin.com/in/koanthony,S13
78,Peter Szcus,Graft Concepts,https://www.linkedin.com/in/peter-szucs-165b9923,S13
79,Danny Wen,Graft Concepts,https://www.linkedin.com/in/dannytwen/,S13
80,João de Paula,Glio,https://linkedin.com/in/joaopdepaula/,S13
81,Geoff Greer,Floobits,https://www.linkedin.com/in/geoffgreer,S13
82,Travis Dredd,GoComm,https://www.linkedin.com/in/travisdredd,S13
83,Maran Nelson,Crowdery,https://www.linkedin.com/in/marannelson,S13
84,Aditya Viswanathan,Crowdery,https://www.linkedin.com/in/adityaviswanathan,S13
85,Bennett Hoffman,Buttercoin,https://www.linkedin.com/in/bennhoffman,S13
86,Kyle Gray,StackMachine,https://www.linkedin.com/in/kyle-conroy-19a07273/,S13
87,Brandon Liu,StackMachine,https://www.linkedin.com/in/bdonl/,S13
88,Charlie Guo,FanHero,https://www.linkedin.com/in/charlierguo,S13
89,Kevin Xu,FanHero,https://www.linkedin.com/in/imkevinxu,S13
90,James Richards,Teleborder,https://www.linkedin.com/in/jpr2120/,S13
91,Michael Smith,Teleborder,,S13
