,Name,Company,LinkedIn,Batch
26,Andrew Ng,Priime,https://www.linkedin.com/in/andrewng,W15
27,Joe Pestro,Priime,http://linkedin.com/in/joepestro,W15
28,Rick Harrison,Meadow,https://www.linkedin.com/in/rickharrison/,W15
29,David Hua,Meadow,https://www.linkedin.com/in/davidhua,W15
30,Scott A Garman,Meadow,https://www.linkedin.com/profile/view?id=79643071&trk=nav_responsive_tab_profile,W15
31,Harrison Lee,Meadow,https://www.linkedin.com/in/harrisonrlee,W15
32,Josh Hubball,Level Frames,https://www.linkedin.com/in/joshhubball,W15
33,Damian Sowers,Level Frames,http://www.linkedin.com/pub/damian-sowers/22/a8b/178,W15
34,Liz Clarke,Industrial Microbes,https://www.linkedin.com/in/elizabethclarke,W15
35,Derek Greenfield,Industrial Microbes,https://www.linkedin.com/profile/view?id=9841556,W15
36,Noah Helman,Industrial Microbes,http://www.linkedin.com/pub/noah-helman/3/744/565/,W15
37,Allan Shin,Giveffect,http://www.linkedin.com/in/allanshin,W15
38,Kevin Shin,Giveffect,https://www.linkedin.com/in/kevinshinobi,W15
39,Ayse Akcura,eBrandvalue,https://www.linkedin.com/pub/ayse-akcura/2/b85/6ba,W15
40,Tolga Akçura,eBrandvalue,http://www.linkedin.com/pub/tolga-akcura/2/894/448,W15
41,Sandip Trivedi,Quantierra,https://linkedin.com/in/sandiptrivedi,W15
42,Chen Atlas,Cleanly,http://www.linkedin.com/in/atlaschen,W15
43,Itay Forer,Cleanly,https://www.linkedin.com/in/itayforer,W15
44,Tom Harari,Cleanly,http://www.linkedin.com/in/tomharari/,W15
45,Angel Alonso Say,Resolve,https://www.linkedin.com/in/sayangel,W15
46,Russell Varriale,Resolve,https://www.linkedin.com/in/russellvarriale,W15
47,Andres Felipe Diaz,Makrwatch,http://linkedin.com/in/andresthegeek/,W15
48,Carlos Saavedra,Makrwatch,https://www.linkedin.com/in/carlosaave,W15
49,Roy Law,TeamNote,https://www.linkedin.com/pub/roy-law/63/b2b/4b,W15
50,Ming Lo,TeamNote,http://hk.linkedin.com/in/loming/,W15
51,Jon Yip,TeamNote,,W15
52,Moawia Eldeeb,Tempo,https://www.linkedin.com/in/moawiaeldeeb,W15
53,Joshua Augustin,Tempo,https://www.linkedin.com/in/joshua-augustin-56ba268a,W15
54,Kiah J. Williams,SIRUM,http://www.linkedin.com/pub/kiah-williams/9/656/b65,W15
55,Adam Kircher,SIRUM,http://www.linkedin.com/pub/adam-kircher/a/532/b87,W15
56,George Wang,SIRUM,https://www.linkedin.com/pub/george-wang/12/883/771,W15
57,Mike McNeil,Sails Co.,https://www.linkedin.com/in/mikermcneil,W15
58,Scott Gress,Sails Co.,http://www.linkedin.com/in/scottgress/,W15
59,Cody Stoltman,Sails Co.,http://www.linkedin.com/in/codystoltman/,W15
60,Gregory Koberger,ReadMe,http://linkedin.com/in/gkoberger,W15
61,Ritesh Patel,BuildScience,https://www.linkedin.com/in/xitijpatel/,W15
62,Christian Van Der Henst,Platzi,https://www.linkedin.com/in/cvander,W15
63,Freddy Vega,Platzi,https://www.linkedin.com/in/johnfreddyvega,W15
64,Rafael Ferreira,Labdoor,https://www.linkedin.com/in/rafafferreira,W15
65,Helton Souza,Labdoor,https://www.linkedin.com/in/heltonsouza,W15
66,Neil Thanedar,Labdoor,https://www.linkedin.com/in/thanedar,W15
67,Edwin Broni-Mensah,GiveMeTap,https://www.linkedin.com/in/ebronimensah,W15
68,Mike Duncan,Bankjoy,https://www.linkedin.com/in/HelloMike,W15
69,Dan Burton,Zeitview,http://www.linkedin.com/pub/daniel-burton/89/117/287/,W15
70,Tiffani Ashley Bell,The Human Utility,http://www.linkedin.com/in/tiffani,W15
71,Pia Mancini,Democracy Earth,https://www.linkedin.com/in/piamancini,W15
72,Santiago Siri,Democracy Earth,http://ar.linkedin.com/in/santisiri,W15
73,Guido Vilariño,Democracy Earth,https://www.linkedin.com/in/gvilarino,W15
74,Abraham Heifets,Atomwise,https://www.linkedin.com/in/abrahamheifets/,W15
75,Izhar Wallach,Atomwise,https://www.linkedin.com/in/izhar-wallach-a0403811/,W15
76,Jonah Greenberger,Bright,http://www.linkedin.com/in/jonahgreenberger/,W15
77,Aaron Kemmer,Magic,https://www.linkedin.com/in/aaronkemmer/,W15
78,David Merriman,Magic,https://www.linkedin.com/in/david-merriman-19bb3098,W15
79,Mike Chen,Magic,https://www.linkedin.com/in/cmikec,W15
80,Nic Novak,Magic,https://www.linkedin.com/in/nic-novak-00177250,W15
81,Michael Rubin,Magic,https://www.linkedin.com/in/michael-rubin-519b2785/,W15
82,Lee Liu,Mezmo,https://www.linkedin.com/in/leeliu,W15
83,Chris Nguyen,Mezmo,https://linkedin.com/in/christophernguyen,W15
84,Jared Goodner,Akido Labs,https://www.linkedin.com/profile/view?id=40518626,W15
85,Prashant Samant,Akido Labs,https://www.linkedin.com/profile/view?id=25361409&trk=nav_responsive_tab_profile,W15
86,Ian Christopher,Qventus,http://www.linkedin.com/in/ianfchristopher,W15
87,Mudit Garg,Qventus,https://www.linkedin.com/in/gargmudit/,W15
88,Guido Vilariño,DemocracyOS,https://www.linkedin.com/in/gvilarino,W15
89,Steph Ango,Lumi,https://www.linkedin.com/in/stephanango,W15
90,Jesse Genet,Lumi,http://linkedin.com/in/jessegenet,W15
91,Neema Moraveji,Spire Health,https://www.linkedin.com/in/moraveji,W15
92,Romain Di Vuolo,Chariot,http://www.linkedin.com/in/romaindivuolo,W15
93,Cheng Lu,Raven Tech,https://www.linkedin.com/in/ravenjesse,W15
94,Sohaib Zahid,Vanhawks,https://www.linkedin.com/in/sohaibz,W15
95,Adil Aftab Iqbal,Vanhawks,https://www.linkedin.com/in/adil-aftab-iqbal-548154b6,W15
96,Ali Zahid,Vanhawks,https://www.linkedin.com/pub/ali-zahid/50/9a3/817,W15
97,PhD Christine E. Boyle,Valor Water Analytics,http://www.linkedin.com/in/cboyle/,W15
98,Scott Clark,SigOpt,http://www.linkedin.com/in/sc932,W15
99,Brian Merritt,Seed,https://linkedin.com/in/brianmerritt,W15
100,Ryan Hildebrand,Seed,https://www.linkedin.com/in/mrryanhildebrand,W15
101,Chris Cave,Pretty Instant,http://www.linkedin.com/in/chriscave/,W15
102,Ben Maitland-Lewis,Pretty Instant,https://www.linkedin.com/in/benml,W15
103,Douglas E. Rogers,Pretty Instant,https://linkedin.com/in/douglasrogers,W15
104,Chase McAleese,Pretty Instant,https://www.linkedin.com/in/chasemcaleese/,W15
105,Corbett Drummey,Popular Pays,https://www.linkedin.com/in/corbettdrummey,W15
106,Steven Wanderski,Popular Pays,https://www.linkedin.com/pub/steven-wanderski/11/742/5a4,W15
107,Dhruv Mehta,Outbound,https://linkedin.com/in/dhruvkaran,W15
108,Adam Sturrock,Moltin,http://uk.linkedin.com/in/adamsturrock,W15
109,Jamie Holdroyd,Moltin,http://uk.linkedin.com/in/jholdroyd,W15
110,Chris Nash,Moltin,,W15
111,Wen-Wen Lam,NexTravel,Https://www.linkedin.com/in/wenwen,W15
112,Alexey Pakhomov,NexTravel,http://www.linkedin.com/in/alexeypakhomov/,W15
113,Liz Wessel,WayUp,https://www.linkedin.com/in/elizabethwessel/,W15
114,JJ Fliegelman,WayUp,https://www.linkedin.com/in/jjfliegelman,W15
115,Corry Flatt,Bonfire,http://lnkd.in/k69a2R,W15
116,Alex Millar,Bonfire,http://linkedin.com/in/alxndrmlr,W15
117,Austin Ogilvie,Yhat,http://www.linkedin.com/in/austinogilvie/,W15
118,Greg Lamp,Yhat,https://www.linkedin.com/pub/greg-lamp/36/77b/95b/,W15
119,Ivan Kirigin,YesGraph,http://www.linkedin.com/in/kirigin/,W15
120,Jeff Chang,Vest,https://www.linkedin.com/pub/jeff-chang-cfa-cpa-cfe/51/90b/470/,W15
121,Karan Sood,Vest,http://www.linkedin.com/pub/karan-sood/0/370/b45,W15
122,Tiffany Chu,Remix,http://linkedin.com/in/tiffanychu,W15
123,Sam Hashemi,Remix,https://www.linkedin.com/in/samhashemi,W15
124,Daniel Getelman,Remix,http://www.linkedin.com/in/dangetelman/,W15
125,Danny Whalen,Remix,https://www.linkedin.com/in/dannyrwhalen,W15
126,Bruno Didier,Mobydish,https://www.linkedin.com/in/brunodidier/en,W15
127,Wen Sang,Smarking,https://www.linkedin.com/in/wen-s-3815b04b/,W15
128,Maokai Lin,Smarking,https://www.linkedin.com/in/maokailin/,W15
129,Beth Kolko,Shift Labs,http://www.linkedin.com/pub/beth-kolko/2/1b/364/,W15
130,Dillon Erb,Paperspace,https://www.linkedin.com/in/dillonerb,W15
131,Daniel Kobran,Paperspace,https://www.linkedin.com/in/daniel-kobran,W15
132,Joe Doliner,Pachyderm,https://www.linkedin.com/profile/view?id=52269912&trk=spm_pic,W15
133,Joey Zwicker,Pachyderm,https://www.linkedin.com/pub/joseph-zwicker/15/717/a09,W15
134,Alex Farrill,Open Listings,https://www.linkedin.com/in/alexfarrill,W15
135,Peter Sugihara,Open Listings,https://www.linkedin.com/in/petersugihara,W15
136,Judd Schoenholtz,Open Listings,https://www.linkedin.com/in/juddschoenholtz,W15
137,Rob Hunter,HigherMe,https://www.linkedin.com/in/robhunter7/,W15
138,Jef Chedeville,HigherMe,http://www.linkedin.com/in/jean-francois-chedeville,W15
139,Val Agostino,WorkLife,https://www.linkedin.com/in/valagostino,W15
140,Dave Bryand,WorkLife,https://www.linkedin.com/in/davebryand,W15
141,Dave Kashen,WorkLife,https://www.linkedin.com/in/davekashen,W15
142,Sreenath Kurupati,CyberFend,https://www.linkedin.com/profile/view?id=5872270,W15
143,Alejo Verlini,Bluesmart,https://www.linkedin.com/in/alejoverlini,W15
144,Jennifer Kessler,Bizzy,http://linkedin.com/in/jenniferkessler1,W15
145,Chiara McPhee,Bizzy,http://linkedin.com/in/chiaramcphee,W15
146,Pete Hunt,Smyte,https://www.linkedin.com/profile/view?id=21952666,W15
147,Julian Tempelsman,Smyte,https://www.linkedin.com/profile/view?id=130147198,W15
148,Josh Yudaken,Smyte,http://za.linkedin.com/pub/josh-yudaken/5/ba8/958,W15
149,Willis Wee,Tech in Asia,http://www.linkedin.com/in/williswee,W15
150,Oliver Staehelin,Pomello,https://linkedin.com/in/ostaehelin,W15
151,Catherine Spence,Pomello,https://www.linkedin.com/pub/catherine-spence/1/319/2a7,W15
152,Matt Rothstein,Final,https://linkedin.com/in/marothstein,W15
153,Tony Gauda,ThinAir,https://www.linkedin.com/in/tonygauda,W15
154,Abe Fetterman,Nomiku,https://www.linkedin.com/profile/view?id=186524999,W15
155,Lisa Q. Fetterman,Nomiku,https://www.linkedin.com/in/lisaqfetterman,W15
156,,Automate Ads,,W15
157,Varun Boriah,Lully,https://www.linkedin.com/in/varunboriah,W15
158,Andy Rink,Lully,https://www.linkedin.com/in/rarink,W15
159,Nadir Bagaveyev,Bagaveev Corporation,https://www.linkedin.com/in/nadir-bagaveyev-41492613/,W15
160,Darwin Lo,Wink Health,https://www.linkedin.com/in/darwin-lo-3bbb945/,W15
161,Chris Turitzin,Wink Health,https://linkedin.com/in/turitzin,W15
162,Soren Berg,VetPronto,https://www.linkedin.com/profile/view?id=19742924,W15
163,Joe Waltman,VetPronto,https://www.linkedin.com/in/joewaltman,W15
164,Katherine van Ekert,VetPronto,https://www.linkedin.com/in/katherine-v-ekert-05229b115,W15
165,Jeff Huber,Standard Cyborg,https://www.linkedin.com/in/jeffchuber/,W15
166,Cristian Asenjo,Spoil,https://www.linkedin.com/profile/view?id=80400341,W15
167,Charlie Gascon,Spoil,https://www.linkedin.com/mwlite/in/charlie-gascon,W15
168,Mikhail Levkovsky,Spoil,https://www.linkedin.com/profile/view?id=197234244,W15
169,Ryan Dalton,Rescue Forensics,https://linkedin.com/in/charles-ryan-dalton,W15
170,Brandon Hamric,Rescue Forensics,http://www.linkedin.com/pub/brandon-hamric/28/70a/722/,W15
171,Alfonzo Brooks,Pigeonly,https://www.linkedin.com/in/alfonzobrooks/,W15
172,Frederick Hutson,Pigeonly,https://linkedin.com/in/frederickhutson,W15
173,Clifford Keeney,Pigeonly,https://www.linkedin.com/pub/cj-keeney/18/546/6aa,W15
174,Yan Ma,Dabble,http://ca.linkedin.com/pub/yan-ma/33/181/866/,W15
175,Neil Mathew,Dabble,https://www.linkedin.com/in/neilxm/,W15
176,Prasenjit Mukherjee,Dabble,https://www.linkedin.com/in/prasenjitmukherjee,W15
177,Eric Norman,Cinder,http://www.linkedin.com/in/lifekaizen/,W15
178,Jim Reich,Cinder,https://www.linkedin.com/in/jimreich,W15
179,Brien Colwell,Nextop,https://linkedin.com/in/briencolwell,W15
180,Matt Galloway,Glassjar,https://www.linkedin.com/in/mpgalloway,W15
181,George Smith,Glassjar,https://www.linkedin.com/in/georgedotsmith/,W15
182,William Baron,Dealyze,https://www.linkedin.com/profile/view?id=123591648,W15
183,Mark Salpeter,Dealyze,http://www.linkedin.com/pub/mark-salpeter/74/8bb/866,W15
184,Brian Gallagher,Underground Cellar,https://www.linkedin.com/in/briangftw/,W15
185,Ben Herila,Underground Cellar,,W15
186,Jeffrey Shaw,Underground Cellar,https://www.linkedin.com/in/shawster/,W15
187,Brandan Zaucha,Underground Cellar,https://www.linkedin.com/in/bz0518,W15
188,Blake Adams,Rare Door,http://www.linkedin.com/pub/blake-adams/42/1a0/202/,W15
189,Andii Davis,Rare Door,Linkedin.com/in/andiidavis,W15
190,Austin Vedder,Shift Messenger,http://www.linkedin.com/in/austinvedder,W15
191,Matt Tognetti,Shift Messenger,https://www.linkedin.com/in/mjtognetti/,W15
192,Taylor Fairbank,ReSchedule Med,https://www.linkedin.com/in/jtfairbank/https://linkedin.com/in/jtfairbank,W15
193,Phillip Akhzar,Pakible,https://www.linkedin.com/in/phillip-akhzar-89612315/,W15
194,Nick Carson,Pakible,https://www.linkedin.com/in/nrcarson,W15
195,Montana Low,Omniref,https://www.linkedin.com/in/montanalow,W15
196,Tim Robertson,Omniref,https://www.linkedin.com/profile/view?id=8064918,W15
197,Stefano Bernardi,Kickpay,https://it.linkedin.com/in/stefanobernardi,W15
198,Andrew McCalister,Kickpay,https://www.linkedin.com/pub/andrew-mccalister/13/853/872,W15
199,Sean Watters,Kickpay,https://www.linkedin.com/in/sean-watters-954441/,W15
200,Saleem Khatri,Instavest,https://www.linkedin.com/in/saleemskhatri,W15
201,Brian Glick,GroupAhead,https://linkedin.com/in/brianglick,W15
202,Julian Frumar,GroupAhead,http://www.linkedin.com/in/jfrumar/,W15
203,Peggy Mangot,SparkGift,  https://linkedin.com/in/peggymangot,W15
204,Bob Haigler,SparkGift,https://www.linkedin.com/in/bobhaigler,W15
205,Evan Dancer,Cribspot,https://www.linkedin.com/in/evan-dancer/,W15
206,Tim Jones,Cribspot,https://www.linkedin.com/in/tjones4413,W15
207,Jason Okra,Cribspot,https://www.linkedin.com/in/okra/ ,W15
208,Andy Roberts,Booktrope,https://www.linkedin.com/in/andrewlroberts/,W15
209,Katherine Sears,Booktrope,http://www.linkedin.com/in/katherinelsears,W15
210,Kenneth Shear,Booktrope,http://www.linkedin.com/pub/ken-shear/5/918/547/,W15
211,Chris Anderson,20n,https://www.linkedin.com/profile/view?id=337176962,W15
212,Saurabh Srivastava,20n,https://www.linkedin.com/in/saurabh-sriv/,W15
213,Michael Douglas,3dot,https://www.linkedin.com/in/m5d5s/,W15
214,Euwyn Poon,3dot,https://www.linkedin.com/in/euwyn,W15
215,Wilkins Wing-Hei Chung,3dot,,W15
216,Galen Simmons,Direct Match,https://www.linkedin.com/in/galensimmons/,W15
