Unnamed: 0,Name,Company,LinkedIn,Batch,exit_value_usd,total_funding_usd
328,Rian Cochran,LemFi,https://www.linkedin.com/in/rian-p-cochran-a3a9404/,S21,0.0,85000000.0
329,Menno Gravemaker,Momo Medical,https://www.linkedin.com/in/menno-gravemaker-70674b53/,S21,0.0,6500000.0
330,Thomas Bakker,Momo Medical,https://www.linkedin.com/in/thomasbakker118,S21,0.0,6500000.0
331,Yaw Bediako,Yemaachi Biotechnology,https://www.linkedin.com/in/yaw-bediako-ph-d-8082a152/,S21,0.0,3000000.0
332,Yaw Attua-Afari,Yemaachi Biotechnology,https://www.linkedin.com/in/yaw-a-930b8312/,S21,0.0,3000000.0
333,David Hutchful,Yemaachi Biotechnology,https://www.linkedin.com/in/dhutchful/,S21,0.0,3000000.0
335,Guru Singh,Scispot,https://www.linkedin.com/in/iamguru/,S21,0.0,1300000.0
336,Satya Singh,Scispot,https://www.linkedin.com/in/satyaravisingh/,S21,0.0,1300000.0
337,Anderson Ferminiano,LootRush,http://www.linkedin.com/in/andferminiano,S21,0.0,12000000.0
338,Lucas Castellani,Cartpanda,https://www.linkedin.com/in/lucascastellani/,S21,0.0,0.0
339,Theodoric Chew,Intellect,https://linkedin.com/in/theodoricchew,S21,0.0,22200000.0
340,Anurag Chutani,Intellect,https://www.linkedin.com/in/a7urag/,S21,0.0,22200000.0
341,Liat Beng Neo,Arrow,https://www.linkedin.com/in/liatbeng/,S21,0.0,0.0
342,Sudhan Raj,Arrow,https://www.linkedin.com/in/sudhan-raj/,S21,0.0,0.0
343,Sebastian Roervig,Arrow,https://www.linkedin.com/in/sebastianroervig/,S21,0.0,0.0
344,Ilia Semenov,Cloudthread,https://www.linkedin.com/in/iliavsemenov/,S21,0.0,3130000.0
345,matthew smith,Truss,https://www.linkedin.com/in/matthew-smith250/,S21,0.0,0.0
346,Nick Addison,Truss,https://www.linkedin.com/in/nick-addison-42a90012a/,S21,0.0,0.0
347,Bjorn Lee,MindFi,https://www.linkedin.com/in/bjornlee/,S21,0.0,2000000.0
348,Gangeshwar Krishnamurthy,MindFi,https://www.linkedin.com/in/gangeshwark,S21,0.0,2000000.0
349,Leon CK Leong,MindFi,https://www.linkedin.com/in/leonck/,S21,0.0,2000000.0
350,Anita Sadasivan,MindFi,https://www.linkedin.com/in/anitasadasivan/,S21,0.0,2000000.0
351,Mack McConnell,Markix,https://www.linkedin.com/in/mackmcconnell/,S21,0.0,0.0
352,Cihan Tas,Markix,https://www.linkedin.com/in/cihan-tas-01a0501ba/,S21,0.0,0.0
353,Surya Oruganti,WarpBuild,https://www.linkedin.com/in/suryaoruganti/,S21,0.0,0.0
354,Vincent Lam,Matidor.com,https://www.linkedin.com/in/lamvincent/,S21,0.0,1850000.0
355,Sean Huang,Matidor.com,https://www.linkedin.com/in/sean-huang/,S21,0.0,1850000.0
356,Felipe Rodríguez,Cero,https://cl.linkedin.com/in/luis-felipe-rodríguez-besa-31ba772a,S21,0.0,0.0
357,Jorge Pérez,Cero,https://www.linkedin.com/NA,S21,0.0,0.0
358,Mauricio Quezada,Cero,https://www.linkedin.com/in/mauricio-quezada-317100199/,S21,0.0,0.0
359,Vijayaraj Gopinath,OneStopKitchen,https://linkedin.com/in/vijayarajgopinath,S21,0.0,1600000.0
360,Viggnesh Kandasamy,OneStopKitchen,https://linkedin.com/in/viggnesh,S21,0.0,1600000.0
361,Marcos Oliveira Jr,fluke,https://www.linkedin.com/in/marcos-ant%C3%B4nio-oliveira-jr-3a0526137/,S21,0.0,0.0
362,Augusto Pinheiro,fluke,https://www.linkedin.com/in/augusto-pinheiro-173896114/,S21,0.0,0.0
363,Yuki Watanabe Kuramoto,fluke,https://www.linkedin.com/in/yuki-watanabe-kuramoto-858856146/,S21,0.0,0.0
364,Robert Salvador,DigiBuild,https://www.linkedin.com/in/robert-salvador-7a72aa91/,S21,0.0,5340000.0
365,Ivan Franco,DigiBuild,https://www.linkedin.com/in/theivanfranco/,S21,0.0,5340000.0
366,Mahyad G,SigmaOS,https://www.linkedin.com/in/mahyad-ghassemi/,S21,0.0,4000000.0
367,Ali Attar,SigmaOS,https://www.linkedin.com/in/attarali,S21,0.0,4000000.0
368,Saurav Mitra,SigmaOS,https://www.linkedin.com/in/thesauravmitra/,S21,0.0,4000000.0
369,José Carlos Aguilar,Palenca,https://www.linkedin.com/in/pepejcar/,S21,0.0,2600000.0
370,Pierre Delarroqua,Palenca,https://www.linkedin.com/in/delarroqua,S21,0.0,2600000.0
371,Antoine Nguyen Hong Duc,Palenca,https://www.linkedin.com/in/antoinenguyenhd/,S21,0.0,2600000.0
372,Sujay Maheshwari,Cloudanix,http://www.linkedin.com/in/sujaymaheshwari/,S21,0.0,0.0
373,Purusottam Mupunu,Cloudanix,https://www.linkedin.com/pub/purusottam-mupunu/b/905/56,S21,0.0,0.0
374,Eduardo Narvaez,TrackChain,https://www.linkedin.com/in/eduardoakil/,S21,0.0,0.0
375,Hugo Alvarez,TrackChain,https://www.linkedin.com/in/hugo-alvarez-248867132/,S21,0.0,0.0
376,Wojciech Danilo,Enso,http://linkedin.com/in/wojciechdanilo/,S21,0.0,16500000.0
377,Sylwia Brodacka,Enso,https://www.linkedin.com/in/sylwia-brodacka/,S21,0.0,16500000.0
378,Leonardo Devincenzi,Monet,https://www.linkedin.com/in/leonardo-devincenzi-5a57a8209/,S21,0.0,0.0
379,Artem Golubev,testRigor,https://www.linkedin.com/in/agolubev/,S21,0.0,5100000.0
380,Enzo Biancato,testRigor,https://www.linkedin.com/in/enzobiancato/,S21,0.0,5100000.0
381,Ana Ramos,Glitzi,https://www.linkedin.com/in/ana-ramos-b2681a32/,S21,0.0,2800000.0
382,Luis Enrique Vazquez,Glitzi,https://www.linkedin.com/in/luis-enrique-vazquez-escobar-35230464/,S21,0.0,2800000.0
383,Maximilian Marquart,Planet A Foods,https://www.linkedin.com/in/dr-maximilian-marquart-24a802107/,S21,0.0,45400000.0
384,Sara Marquart,Planet A Foods,https://www.linkedin.com/in/saramarquart/,S21,0.0,45400000.0
385,Deepak Garg,Warpfy,https://www.linkedin.com/in/deepak-garg-03675911/,S21,0.0,125000.0
386,Harris Cheng,Warpfy,https://www.linkedin.com/in/harrischeng/,S21,0.0,125000.0
387,Ravi Bharihoke,Enerjazz,https://www.linkedin.com/in/ravi-b-hiring-for-operations-and-tech-9a92a412/,S21,0.0,0.0
388,Pratik Ranjan Das,Enerjazz,https://www.linkedin.com/in/pratikrdas,S21,0.0,0.0
389,Trent Harvey,Covie,https://www.linkedin.com/in/trentharvey/,S21,0.0,0.0
390,William Dearie,Covie,https://www.linkedin.com/in/william-dearie-202403209/,S21,0.0,0.0
391,Benjamin Ha,Muse,https://www.linkedin.com/in/benjaminha/,S21,0.0,0.0
392,Jose Akle,Okani,https://www.linkedin.com/in/joseakle,S21,0.0,0.0
393,Rogerio Correa,Pluggy,https://www.linkedin.com/in/rogério-corrêa-26789131,S21,0.0,7000000.0
394,Victor Braga,Pluggy,https://www.linkedin.com/in/victor-urano-braga-75434521/,S21,0.0,7000000.0
395,Bruno Loiola,Pluggy,https://www.linkedin.com/in/brunoloiola/,S21,0.0,7000000.0
396,Federico Miras,Pluggy,https://www.linkedin.com/in/fmiras,S21,0.0,7000000.0
397,Gabriel Pan Gantes,Pluggy,https://www.linkedin.com/in/gabrielpangantes,S21,0.0,7000000.0
398,Michael Weiland,Govly,https://www.linkedin.com/in/mikeweiland/,S21,0.0,13100000.0
399,Nick Weiland,Govly,www.linkedin.com/in/weilandia,S21,0.0,13100000.0
400,Jon Wright,Govly,https://www.linkedin.com/in/jon-wright-a9227a2/,S21,0.0,13100000.0
401,Carlos Tejeda,Pideaky,https://www.linkedin.com/in/carlos-tejeda-b8096a2a/,S21,0.0,130000.0
402,Oscar Rydberg,Pideaky,https://www.linkedin.com/in/oscar-rydberg-ba170b15,S21,0.0,130000.0
403,Rafael Tejeda Elizondo,Pideaky,https://www.linkedin.com/in/rafael-tejeda-elizondo-3853b5211/,S21,0.0,130000.0
404,Armando Biondi,Breadcrumbs.io,https://www.linkedin.com/in/armandobiondi,S21,0.0,7500000.0
405,Gary Amaral,Breadcrumbs.io,https://www.linkedin.com/in/garyamaral/,S21,0.0,7500000.0
406,Massimo Chieruzzi,Breadcrumbs.io,https://www.linkedin.com/in/massimochieruzzi,S21,0.0,7500000.0
407,Andres Quintanilla,Monto,https://www.linkedin.com/in/andres-quintanilla-440897125/,S21,0.0,9000000.0
408,Karina Derbez,Monto,https://www.linkedin.com/in/karinaderbez,S21,0.0,9000000.0
409,Alexander Li,Bree,https://www.linkedin.com/in/alexander-li-19900783/,S21,0.0,125000.0
410,Adam Kang,Bree,https://www.linkedin.com/in/adamkang/,S21,0.0,125000.0
411,Kevin Fu,Repool,https://www.linkedin.com/in/kevinfu93/,S21,0.0,3700000.0
412,Grant Demaree,Onebrief,https://www.linkedin.com/in/gkdemaree/,S21,0.0,103000000.0
413,Rafa Pereira,Onebrief,https://linkedin.com/in/rflprr,S21,0.0,103000000.0
414,Jonathan Baker,Iona Mind,https://www.linkedin.com/in/jonathan-baker/,S21,0.0,2500000.0
415,Philip Howson,Iona Mind,https://www.linkedin.com/in/philiphowson/,S21,0.0,2500000.0
416,Shri Sukhani,Hyperbrowser,https://linkedin.com/in/shrisukhani,S21,0.0,0.0
417,Akshay Shekhawat,Hyperbrowser,https://www.linkedin.com/in/akshay-shekhawat/,S21,0.0,0.0
418,Aakash N S,Jovian,https://www.linkedin.com/in/aakashns,S21,0.0,1950000.0
419,Siddhant Ujjain,Jovian,https://www.linkedin.com/in/sidujjain/,S21,0.0,1950000.0
420,Alex Perelman,Sentiyen,https://www.linkedin.com/in/alexperelman/,S21,0.0,0.0
421,Nathan Shinder,Sentiyen,https://www.linkedin.com/in/nathan-shinder-6387221/,S21,0.0,0.0
422,Viet Long Tran,Dreamerly,https://www.linkedin.com/in/longvtran/,S21,0.0,500000.0
423,Thanh Nguyen,Dreamerly,https://www.linkedin.com/in/thanh-n-43467a3a/,S21,0.0,500000.0
424,Casey Harlin,Rinse,https://www.linkedin.com/in/caseyharlin/,S21,0.0,125000.0
425,Nikhil Goel,SalaryBox,https://www.linkedin.com/in/nikhil-goel/,S21,0.0,4000000.0
426,Peeyush Goyal,SalaryBox,https://www.linkedin.com/in/peeyushgoyal1991/,S21,0.0,4000000.0
427,Florian Raetzer,Hilos,https://www.linkedin.com/in/florian-raetzer/,S21,0.0,0.0
428,Alfonso Lizárraga,Hilos,https://www.linkedin.com/,S21,0.0,0.0
429,Sunny Rekhi,Tarsal,https://www.linkedin.com/in/sunny-rekhi/,S21,0.0,6000000.0
430,Rohan Marwaha,Aqua,https://www.linkedin.com/in/rohanmarwahanj/,S21,0.0,130000.0
431,Dev Patel,Aqua,https://www.linkedin.com/in/devpatel9/,S21,0.0,130000.0
432,Brian Low,Kaya,https://www.linkedin.com/in/brianlowzh/,S21,0.0,0.0
433,Etai Mizrahi,Secoda,https://www.linkedin.com/in/etai-mizrahi-07656aa1/,S21,0.0,16000000.0
434,Andrew McEwen,Secoda,https://www.linkedin.com/in/armcewen,S21,0.0,16000000.0
435,Christopher Clark,Locale,https://www.linkedin.com/in/christopher-clark-a78620103/,S21,0.0,0.0
436,Jonathan Friedland,Locale,https://www.linkedin.com/in/jonathan-friedland-46b897126/,S21,0.0,0.0
437,Kaveh Nemati,Locale,https://www.linkedin.com/in/kaveh-nemati-1b6205100/,S21,0.0,0.0
438,Conor Cullinane,Pirouette Pharma,https://www.linkedin.com/in/conorrcullinane/,S21,0.0,11030000.0
439,Matthew Kane,Pirouette Pharma,https://www.linkedin.com/in/matthew-kane-321423139/,S21,0.0,11030000.0
440,Elijah Kapas,Pirouette Pharma,https://www.linkedin.com/in/eli-kapas-0b176366/,S21,0.0,11030000.0
441,Matt Donahue,Kodex,https://www.linkedin.com/in/matt-donahue-9bb60188/,S21,0.0,0.0
442,Danny Mendoza,Kodex,https://www.linkedin.com/in/jdmendoza1/,S21,0.0,0.0
443,Rick Firnando,Verihubs,https://www.linkedin.com/in/rickfirnando/,S21,0.0,2800000.0
444,Amar Gautam,HyperTrader,https://linkedin.com/in/amargautam,S21,0.0,125000.0
445,Kunal Kumar,HyperTrader,https://www.linkedin.com/in/engineer-kunal-kumar/,S21,0.0,125000.0
446,Alex Nikityuk,Maroo,https://www.linkedin.com/in/alexnikityuk/,S21,0.0,4000000.0
447,Stacy Pavlyshyna,Awesomic,https://www.linkedin.com/in/stacy-pavlyshyna,S21,0.0,2925000.0
448,Roman Sevast,Awesomic,https://www.linkedin.com/in/roman-sevast/,S21,0.0,2925000.0
449,Piero Linares,Fitia,https://www.linkedin.com/in/piero-linares-1a9397121/,S21,0.0,0.0
450,Ulises Olave,Fitia,https://pe.linkedin.com/in/ulises-olave-mendoza-3bb448100,S21,0.0,0.0
451,Esteban Penaloza,trii,https://www.linkedin.com/in/m-esteban-peñaloza-guzmán-08496411b/,S21,0.0,0.0
452,Carlos Guayara,trii,https://www.linkedin.com/in/cguayara/,S21,0.0,0.0
453,Luis Patt,trii,https://www.linkedin.com/in/luis-eduardo-patt-23463034/,S21,0.0,0.0
454,Phil Wittig,Kindamagical,https://www.linkedin.com/in/pdwittig/,S21,0.0,0.0
455,Rachita Navara,SafeBeat,https://www.linkedin.com/in/rachita-navara-md-3b49551b8/,S21,0.0,280000.0
456,Kunj Patel,SafeBeat,https://www.linkedin.com/in/kunj-patel-md-msc-1b10156,S21,0.0,280000.0
457,Landon Fielding,Brite,https://www.linkedin.com/in/landon-fielding-970808b4,S21,0.0,0.0
458,Jake Parkinson,Brite,https://www.linkedin.com/in/jakeparkinson/,S21,0.0,0.0
459,Colton Shields,Brite,https://www.linkedin.com/in/coltonshields/,S21,0.0,0.0
460,Abhilash Narahari,Ivy Homes,https://www.linkedin.com/in/abhilash-narahari-a33284a9/,S21,0.0,7000000.0
461,Pritam Thakur,Ivy Homes,https://www.linkedin.com/in/pritamthakur/,S21,0.0,7000000.0
462,jose menendez,Konta.com,https://www.linkedin.com/in/jose-antonio-menendez-80a872102/,S21,0.0,2790000.0
463,Pablo Icaza,Konta.com,https://www.linkedin.com/in/pablo-icaza/,S21,0.0,2790000.0
464,Hassaan Raza,Tavus,http://linkedin.com/in/hassaanraza/,S21,0.0,24100000.0
465,Quinn Favret,Tavus,https://www.linkedin.com/in/quinn-favret/,S21,0.0,24100000.0
466,Daniel James,Zen,https://www.linkedin.com/in/daniel-j-1b52a2111/,S21,0.0,0.0
467,Chris Stanley,Patterns,https://www.linkedin.com/in/chris-stanley-29b20519/,S21,0.0,2500000.0
468,Victor E. Fimbres,Forage,https://www.linkedin.com/in/victorefimbres/,S21,0.0,30700000.0
469,Jeroen Rutten,Tablevibe,https://www.linkedin.com/in/jeroen-rutten-60499921/,S21,0.0,1500000.0
470,Guido Caldara,Tablevibe,https://www.linkedin.com/in/guidocaldara/,S21,0.0,1500000.0
471,Mathieu Sneep,Tablevibe,http://linkedin.com/in/mathieusneep,S21,0.0,1500000.0
472,Mauricio Morales,DailyBot,https://www.linkedin.com/in/maomorales/,S21,0.0,0.0
473,Sergio Florez,DailyBot,https://www.linkedin.com/in/xergioalex/,S21,0.0,0.0
474,Ariel Vaisman,RendaloMaq,https://www.linkedin.com/in/ariel-vaisman/,S21,0.0,4200000.0
475,Juan Pablo Mir,RendaloMaq,https://cl.linkedin.com/in/juan-pablo-mir-39a948a8,S21,0.0,4200000.0
476,Anh-Tho CHUONG,Lago,https://www.linkedin.com/in/anhthochuong/,S21,0.0,22000000.0
477,Raffi SARKISSIAN,Lago,https://www.linkedin.com/in/sarkissianraffi,S21,0.0,22000000.0
478,Daniel Liechtenstein,Hypercore,https://www.linkedin.com/in/daniel-liechtenstein-ba338370/,S21,0.0,500000.0
479,Eitan Frailich,Hypercore,https://www.linkedin.com/in/eitan-frailich-81b69390/,S21,0.0,500000.0
480,Tomer Moshe,Hypercore,https://www.linkedin.com/in/tomer-moshe-033a2b69,S21,0.0,500000.0
481,David Yahalomi,Hypercore,https://www.linkedin.com/in/david-yahalomi-441b3863/,S21,0.0,500000.0
482,Perseus Mlambo,Union54,https://www.linkedin.com/in/perseus,S21,0.0,15000000.0
483,Alessandra Martini,Union54,https://za.linkedin.com/in/alessandra-martini-5bb15991,S21,0.0,15000000.0
484,Sarujan Ranjan,StudyStream,https://www.linkedin.com/in/sarujanr/,S21,0.0,9160000.0
485,Erfan Soliman,StudyStream,https://uk.linkedin.com/in/erfansoliman,S21,0.0,9160000.0
486,Yasir Shirazi,InstaKin,https://www.linkedin.com/in/shirazi/,S21,0.0,0.0
487,Zain Khan,InstaKin,https://www.linkedin.com/in/zainmk,S21,0.0,0.0
488,Wade Norris,SnapCalorie,https://www.linkedin.com/in/wadenorris/,S21,0.0,2000000.0
489,Scott Baron,SnapCalorie,https://www.linkedin.com/in/scott-baron-7b09b011/,S21,0.0,2000000.0
490,Mohit Prateek,Anakin,http://linkedin.com/in/mohitprateek,S21,0.0,2000000.0
491,Rashmi Bala,Anakin,https://www.linkedin.com/in/kumari-rashmi-bala/,S21,0.0,2000000.0
492,William Clem,Bite Ninja,https://www.linkedin.com/in/willclem/,S21,0.0,15400000.0
493,Aimee DeGolyer,REPROSENT,https://www.linkedin.com/in/aimee-degolyer/,S21,0.0,100000.0
494,Michael Sample,REPROSENT,https://www.linkedin.com/in/mike-sample-1547521/,S21,0.0,100000.0
495,Varun Govil,Epinoma,https://www.linkedin.com/in/varun-govil/,S21,0.0,0.0
496,Ishan Goyal,Epinoma,https://www.linkedin.com/in/ishan-goyal/,S21,0.0,0.0
497,Zhijian Li,Epinoma,https://www.linkedin.com/in/zhl223/,S21,0.0,0.0
498,Omar Thanawalla,ShopMyGPT.com,https://www.linkedin.com/in/omarthanawalla/,S21,0.0,77500000.0
499,Adam MacEachern,Sleek,http://www.linkedin.com/in/adam-maceachern-120536109,S21,0.0,1700000.0
500,Daniel Baum,Sleek,http://www.linkedin.com/in/daniel-baum,S21,0.0,1700000.0
501,Palmer McCutcheon,Sleek,https://www.linkedin.com/in/palmm,S21,0.0,1700000.0
502,Ben Stein,Keeper,https://www.linkedin.com/in/benfstein/,S21,0.0,6000000.0
503,Kenny Song,Keeper,https://www.linkedin.com/in/kennysong1/,S21,0.0,6000000.0
504,Pulkit Agarwal,Strive Math,https://www.linkedin.com/in/agarwalpulkit/,S21,0.0,1400000.0
505,Channy Hong,Vansec,https://www.linkedin.com/in/channyhong/,S21,0.0,0.0
506,Ike Jin Park,Vansec,https://www.linkedin.com/in/ikejinpark/,S21,0.0,0.0
507,Fahim Ferdous,Cabal,https://linkedin.com/in/fahimferdous,S21,0.0,0.0
508,Christian Schiller,MobileBoost,https://www.linkedin.com/in/chschiller/,S21,0.0,500000.0
509,Christian Hartung,MobileBoost,https://www.linkedin.com/in/christian-hartung-17887840/,S21,0.0,500000.0
510,Sameer Sadana,AppX,https://www.linkedin.com/in/sameer-s-73a13a13a,S21,0.0,1300000.0
511,Anuj Gupta,AppX,https://www.linkedin.com/in/anuj-gupta-9264b9b8/,S21,0.0,1300000.0
512,Nikunj Malpani,Neodocs,https://www.linkedin.com/in/nikunjmalpani/,S21,0.0,2000000.0
513,Pratik Lodha,Neodocs,https://www.linkedin.com/in/pratiklodha/,S21,0.0,2000000.0
514,Anurag Meena,Neodocs,https://www.linkedin.com/in/anurag-meena/,S21,0.0,2000000.0
515,Manas Kumar Verma,AlgoUniversity,https://www.linkedin.com/in/thenextmkv/,S21,0.0,130000.0
516,Swapnil Daga,AlgoUniversity,https://www.linkedin.com/in/swapnil-daga-b42762130/,S21,0.0,130000.0
517,Aditya Vemuganti,Swipe,https://www.linkedin.com/in/aditya-v-b0838622/,S21,0.0,2000000.0
518,Sri Teja Allaparthi,Swipe,https://www.linkedin.com/in/sriteja95,S21,0.0,2000000.0
519,Arnaud Porterie,Echoes HQ,https://linkedin.com/in/aporterie,S21,0.0,125000.0
520,Sourabh Deorah,Advantage Club,https://in.linkedin.com/in/sourabh-deorah-a4912b1a,S21,0.0,9000000.0
521,Smiti Bhatt Deorah,Advantage Club,https://in.linkedin.com/in/smitibhattdeorah,S21,0.0,9000000.0
522,Nishant Jhaveri,Nino Foods,https://www.linkedin.com/in/nishantjhaveri23/,S21,0.0,1600000.0
523,Pranav Mehra,Nino Foods,https://www.linkedin.com/in/pranav-mehra/,S21,0.0,1600000.0
524,Samay Jain,Rivia.AI,https://www.linkedin.com/in/samaystops4no1/,S21,0.0,3250000.0
525,Katherine French,BLUUMBIO,https://www.linkedin.com/in/katherine-french-a8452b1b4/,S21,0.0,0.0
526,Robert DiFazio,Parallel Bio,https://www.linkedin.com/in/rdifazio/,S21,0.0,4300000.0
527,Juliana Hilliard,Parallel Bio,https://www.linkedin.com/in/juliana-hilliard-774717100/,S21,0.0,4300000.0
528,Murilo Narciso,Zazos,https://www.linkedin.com/in/mknarciso/,S21,0.0,0.0
529,Mario Bustamante,Instacrops,https://www.linkedin.com/in/mario-andr%C3%A9s-bustamante-bernucci-36a79030/,S21,0.0,8830000.0
530,Anada Lakra,BoldVoice,https://www.linkedin.com/in/anadalakra/,S21,0.0,5260000.0
531,Ilya Usorov,BoldVoice,https://www.linkedin.com/in/ilyausorov/,S21,0.0,5260000.0
532,Kara Holinski,Confido,https://www.linkedin.com/in/kara-holinski-77b673b6/,S21,0.0,3600000.0
533,Justin Hunter,Confido,https://www.linkedin.com/in/justin-hunter/,S21,0.0,3600000.0
534,Apoorva Sharma,SalaryBook,http://linkedin.com/in/as2406,S21,0.0,0.0
535,Ankita Sharma,SalaryBook,https://www.linkedin.com/in/ankita-sharma-a5028a160/,S21,0.0,0.0
536,Poorva Dixit,SalaryBook,https://www.linkedin.com/in/poorva-dixit-53305627/,S21,0.0,0.0
537,Orestis Vardoulis,Zeit Medical,https://www.linkedin.com/in/orestisvardoulis/,S21,0.0,2130000.0
538,Urs Naber,Zeit Medical,https://www.linkedin.com/in/urs-naber-2393b62a/,S21,0.0,2130000.0
539,Tejas Bala,Atmana,https://www.linkedin.com/in/tejaspm/,S21,0.0,0.0
540,VIJAY ANAND BHAGAVATULA,ODWEN,https://www.linkedin.com/in/vijay-anand-bhagavatula-09b4863/,S21,0.0,0.0
541,Deevee Kashi,Deed,https://www.linkedin.com/in/deeveekashi,S21,0.0,12000000.0
542,Aske Ertmann,Deed,https://www.linkedin.com/in/aske-ertmann-816a07101/,S21,0.0,12000000.0
543,Steve Liu,Deed,https://www.linkedin.com/in/stevenliu98/,S21,0.0,12000000.0
544,Jayant Panwar,PropReturns,https://www.linkedin.com/in/jayant-panwar/,S21,0.0,1330000.0
545,Somil Mathur,PropReturns,https://www.linkedin.com/in/somilmathur,S21,0.0,1330000.0
546,Kenish Shah,PropReturns,https://www.linkedin.com/in/kenishshah/,S21,0.0,1330000.0
547,Khushboo Shrivastava,Coulomb AI,https://www.linkedin.com/in/khushboo-shrivastava-18575aa7/,S21,0.0,150000.0
548,Santanu Mondal,Coulomb AI,https://www.linkedin.com/in/santanumondal/,S21,0.0,150000.0
549,Apurv Gupta,Mailmodo,https://www.linkedin.com/in/apurvgpt/,S21,0.0,2000000.0
550,Aquibur Rahman,Mailmodo,https://www.linkedin.com/in/aquibur/,S21,0.0,2000000.0
551,Sajal Khanna,Akudo,https://www.linkedin.com/in/sajal-khanna-52aa9b126,S21,0.0,4200000.0
552,Lavika Aggarwal,Akudo,https://www.linkedin.com/in/lavika-aggarwal-463a4b132/,S21,0.0,4200000.0
553,Jagveer Gandhi,Akudo,https://www.linkedin.com/in/jagveer-gandhi-1344b016/,S21,0.0,4200000.0
554,Akash Agrawal,Koshex,https://www.linkedin.com/in/akashagrawal1291/,S21,0.0,2230000.0
555,Komal Kumar Gupta,Koshex,https://www.linkedin.com/in/komal-kumar-g-9a3198113/,S21,0.0,2230000.0
556,Bhagaban Behera,RenderNet,https://www.linkedin.com/in/bhagaban/,S21,0.0,5500000.0
557,Nakul Kelkar,RenderNet,https://www.linkedin.com/in/nakulkelkar/,S21,0.0,5500000.0
558,Sriharsha Setty,RenderNet,https://www.linkedin.com/in/sriharshasetty/,S21,0.0,5500000.0
559,Ahmad Faraaz,Kalam Labs,https://www.linkedin.com/feed/,S21,0.0,450000.0
560,Sashakt Tripathi,Kalam Labs,https://www.linkedin.com/in/sashakt-tripathi,S21,0.0,450000.0
561,Harshit Awasthi,Kalam Labs,https://www.linkedin.com/in/harshit016/,S21,0.0,450000.0
562,Avijit Sharma,FrontPage,https://www.linkedin.com/in/avijitsharma/,S21,0.0,0.0
563,Cathy Han,Levro,https://www.linkedin.com/in/cathyhan/,S21,0.0,120000.0
564,Abeer Agrawal,Levro,https://www.linkedin.com/in/abeera/,S21,0.0,120000.0
565,Anu Parvatiyar,Ananya Health,https://www.linkedin.com/in/anuparvatiyar/,S21,0.0,2675000.0
566,Daniel Kang,Flowbo,https://www.linkedin.com/in/itsdankang/,S21,0.0,0.0
567,Norman Yu,Flowbo,https://www.linkedin.com/in/normanyu1/,S21,0.0,0.0
568,Victor Gardrinier,SolarMente,https://www.linkedin.com/in/victor-gardrinier/,S21,0.0,57000000.0
569,Wouter Draijer,SolarMente,http://www.linkedin.com/in/solarmanwouterdraijer,S21,0.0,57000000.0
570,Marco Lobba,Catena Biosciences,https://www.linkedin.com/in/marco-lobba/,S21,0.0,8050000.0
571,Matthew Francis,Catena Biosciences,https://www.linkedin.com/in/matthew-francis-b5018a146?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BheGjvsiEQVaZjFM4Oe07YA%3D%3D,S21,0.0,8050000.0
572,Pei-fu Hsieh,Karbon Card,https://www.linkedin.com/in/pei-fu-hsieh-a214b24/,S21,0.0,32000000.0
573,Jack Chen,Karbon Card,https://www.linkedin.com/in/jianwei-chen-082b80109/,S21,0.0,32000000.0
574,Sunil Kumar,Karbon Card,https://in.linkedin.com/in/sunilkumar14,S21,0.0,32000000.0
575,Amit Jangir,Karbon Card,https://www.linkedin.com/in/amit-jangir-5966b9101/,S21,0.0,32000000.0
576,Bo Li,Karbon Card,https://www.linkedin.com/in/boli1285/,S21,0.0,32000000.0
577,Zach Garman,DolarApp,https://www.linkedin.com/in/zachgarman,S21,0.0,5000000.0
578,Fernando Terres,DolarApp,https://www.linkedin.com/in/fterres/,S21,0.0,5000000.0
579,Alvaro Correa,DolarApp,https://uk.linkedin.com/in/álvaro-correa-gallardo-082b4a90,S21,0.0,5000000.0
580,Kiiru Muhoya,Fingo Africa,https://www.linkedin.com/in/kiiru-muhoya-251360131,S21,0.0,4200000.0
581,Ian Njuguna,Fingo Africa,https://www.linkedin.com/in/ian-n/,S21,0.0,4200000.0
582,Gitari Tirima,Fingo Africa,https://www.linkedin.com/in/gitari-t/,S21,0.0,4200000.0
583,James da Costa,Fingo Africa,https://www.linkedin.com/in/jamesdacosta,S21,0.0,4200000.0
584,Carlo Badini,FirstQuadrant,https://www.linkedin.com/in/carlobadini/,S21,0.0,0.0
585,Anand Chowdhary,FirstQuadrant,https://linkedin.com/in/anandchowdhary,S21,0.0,0.0
586,Yuxin Zhu,Replo,https://www.linkedin.com/in/yuxinzhu/,S21,0.0,4200000.0
587,Noah Gilmore,Replo,https://www.linkedin.com/in/noahgilmore/,S21,0.0,4200000.0
588,Quentin Rousseau,Rootly,https://www.linkedin.com/in/quentinrousseau/,S21,0.0,15200000.0
589,JJ Tang,Rootly,https://www.linkedin.com/in/jjrichardtang/,S21,0.0,15200000.0
590,Yahya Syed,Potion,https://www.linkedin.com/in/yahya-syed/,S21,0.0,0.0
591,Hejab Malik,Potion,https://www.linkedin.com/in/hejab-malik-873135b8/,S21,0.0,0.0
