,Name,Company,LinkedIn,Batch
48,Kevin Law,Cambly,https://www.linkedin.com/in/kevin-law-4b526525,W14
49,Sameer Shariff,Cambly,,W14
50,Reham Fagiri,AptDeco,https://www.linkedin.com/in/reham-fagiri-97683b1,W14
51,kalam dennis,AptDeco,https://www.linkedin.com/in/kalam-dennis-641a7120,W14
52,Cecilia Corral,CareMessage,https://www.linkedin.com/in/ceciliacorral,W14
53,Vineet Singal,CareMessage,https://www.linkedin.com/in/vineetsingal/,W14
54,Jared Houghton,Ambition,https://www.linkedin.com/in/jaredshoughton,W14
55,Brian Trautschold,Ambition,https://www.linkedin.com/in/brian-trautschold-97518219/,W14
56,Travis Truett,Ambition,https://www.linkedin.com/in/travistruett,W14
57,Henrik Zillmer,AirHelp,https://www.linkedin.com/in/zillmer,W14
58,Nicolas Michaelsen,AirHelp,https://www.linkedin.com/in/nicolasbranasmichaelsen/,W14
59,Greg Roodt,AirHelp,https://www.linkedin.com/in/groodt/,W14
60,Nick Porter,42,https://www.linkedin.com/in/nicolasporter,W14
61,Randall Bennett,Vidpresso,https://linkedin.com/in/randallbennett,W14
62,Thomson Nguyen,Framed Data,https://www.linkedin.com/in/randomforest/,W14
63,Elliot Block,Framed Data,https://www.linkedin.com/in/elliotblock,W14
64,Dave Jackson,Avametric,https://www.linkedin.com/in/davetjackson,W14
65,Ooshma Garg,Gobble,https://www.linkedin.com/in/ooshma,W14
66,Chris Hollindale,Zesty,https://www.linkedin.com/in/hollindale/,W14
67,David Langer,Zesty,http://www.linkedin.com/in/davidlanger,W14
68,Laurent Landowski,Wit.ai,,W14
69,Willy Blandin,Wit.ai,,W14
70,Alexandre Lebrun,Wit.ai,,W14
71,David Mack,SketchDeck,https://www.linkedin.com/in/davidhhmack/,W14
72,Chris Finneral,SketchDeck,https://www.linkedin.com/in/chrisfinneral/,W14
73,Daniel Ruch,Rocketrip,https://www.linkedin.com/in/danruch/,W14
74,Gautam Jayaraman,Rickshaw,https://www.linkedin.com/in/gautamj/,W14
75,Divya Bhat,Rickshaw,https://www.linkedin.com/in/divyab/,W14
76,Derek Nelson,PipelineDB,https://www.linkedin.com/in/derekjn,W14
77,Indraneel Mukherjee,Liftigniter,https://www.linkedin.com/in/indraneelmukherjee,W14
78,Michael Murray,Liftigniter,https://linkedin.com/in/mikepmurray,W14
79,Abeer Agrawal,Theorem,https://www.linkedin.com/in/abeera/,W14
80,Hugh Edmundson,Theorem,https://www.linkedin.com/in/hugh-edmundson-3901612a,W14
81,Ted Tomlinson,StackLead,https://www.linkedin.com/in/ted-tomlinson-404a1317,W14
82,Gordon Wintrob,StackLead,https://www.linkedin.com/in/gwintrob,W14
83,Ian Roncoroni,Next Caller,https://www.linkedin.com/in/ian-roncoroni-83306924,W14
84,Alexei Chemenda,Motionlead,https://www.linkedin.com/in/alexeichemenda,W14
85,Haomiao Huang,Kuna Systems,https://www.linkedin.com/in/haomiao-huang-87988222,W14
86,Ryan Rowe,Kimono Labs,https://www.linkedin.com/in/ryan-rowe-4088107,W14
87,Karl White,Eventjoy,https://www.linkedin.com/in/karlwhite1,W14
88,Dmitri Cherniak,Chargehound,,W14
89,adrian sanders,Chargehound,https://www.linkedin.com/in/sandersak,W14
90,Radu Spineanu,Two Tap,https://linkedin.com/in/sradu,W14
91,Razvan Roman,Two Tap,https://www.linkedin.com/in/razvanr/,W14
92,,Boostable,,W14
93,,Abacus,,W14
94,Severin Smith,Whirlscape,https://ca.linkedin.com/in/severinsmith,W14
95,Will Walmsley,Whirlscape,https://www.linkedin.com/in/walmsleyw,W14
96,Maksim Ioffe,AirPair,,W14
97,Jonathon Kresner,AirPair,https://www.linkedin.com/in/adam-r-7189a67,W14
98,Igor Lebovic,AirPair,https://www.linkedin.com/in/igorlebovic,W14
99,Jennifer Bronzo,ZowPow,https://www.linkedin.com/in/jennlu,W14
100,Brian Krejcarek,ZowPow,https://www.linkedin.com/in/briankrejcarek/,W14
101,Mike Palmer,Unicornly,https://www.linkedin.com/in/michaeledwardpalmer/,W14
102,Brian Goler,Unicornly,https://www.linkedin.com/in/briangoler,W14
103,Robert Morris,Terravion,https://www.linkedin.com/in/robertaldenmorris/,W14
104,Lona Alia,Style Lend,https://www.linkedin.com/in/lonaalia/,W14
105,Janete Perez,Style Lend,https://www.linkedin.com/in/janeteperez,W14
106,Jason Aramburu,Edyn,http://linkedin.com/in/jasonaramburu,W14
107,Jamal Ashraf,Shopagram,https://www.linkedin.com/in/jamalashraf,W14
108,Yvonne Lin,MerryMint,https://www.linkedin.com/in/yvonne-lin,W14
109,Ahmed Galal,HoverChat,https://linkedin.com/in/galalahmed,W14
110,Mostafa Gazar,HoverChat,https://www.linkedin.com/in/mostafagazar,W14
111,Wael Nafee,HoverChat,https://www.linkedin.com/in/wael-nafee-2b78abb/,W14
112,Ryan Smith,Move Loot,https://www.linkedin.com/in/ryan-h-smith,W14
113,Brian Martinez,MadeSolid,https://linkedin.com/in/bcmartinez,W14
114,Lance R. Pickens,MadeSolid,,W14
115,David Rorex,MadeSolid,https://www.linkedin.com/in/davidrorex,W14
116,Giancarlo Daniele,Drive Pulse,,W14
117,Kevin Tom,Yumbin,https://www.linkedin.com/in/ketom1,W14
118,Lauren Kay,Dating Ring,https://www.linkedin.com/in/laurenikay/,W14
119,Kate Bambino,Dating Ring,https://www.linkedin.com/in/katiebambino/,W14
120,Emma Tessler,Dating Ring,,W14
121,Aaron Muszalski,Threadable,https://www.linkedin.com/in/aaronmuszalski/,W14
122,Nicole Aptekar,Threadable,https://www.linkedin.com/in/nicoletbn,W14
123,Ian Baker,Threadable,https://www.linkedin.com/in/raindrift/,W14
124,Jared Grippe,Threadable,https://www.linkedin.com/in/deadlyicon,W14
125,Emmie Chang,Futureleague,https://linkedin.com/in/emmie,W14
126,Brendan Irvine-Broque,Awesometalk,https://www.linkedin.com/in/brendanirvinebroque/,W14
127,Matt Insler,Awesometalk,https://linkedin.com/in/mattinsler,W14
