,Name,Company,LinkedIn,Batch
133,Alan Guichard,Flytenow,https://www.linkedin.com/in/alan-guichard-326a4732/,S14
134,Andrew Mass,Flytenow,https://www.linkedin.com/in/massandrew,S14
135,Aakash Patel,Flytenow,,S14
136,DJ Burdick,Fixed,https://www.linkedin.com/in/djburdick,S14
137,Matthew Christen,Owners Circle,https://www.linkedin.com/in/matthew-christen-93972186/,S14
138,Broderick McClinton,Owners Circle,https://www.linkedin.com/in/broderick-mcclinton-45708a11,S14
139,Eric Sonnier,Owners Circle,https://www.linkedin.com/in/ericsonnier,S14
140,Jeff Chang,Doblet,http://www.linkedin.com/in/jechang/,S14
141,Doktor Gurson,Doblet,https://www.linkedin.com/in/doktorgurson/,S14
142,Ambika Bumb,Bikanta,https://www.linkedin.com/in/ambikabumb,S14
143,Marc Flajolet,SpringWit,,S14
144,Johnny Chin,Bannerman,https://www.linkedin.com/in/jonathanpchin/,S14
145,Antoine de Chevigné,Bannerman,https://www.linkedin.com/in/adechevigne/,S14
