,Name,Company,LinkedIn,Batch
109,Jonathan Lin,Blitz Esports,https://www.linkedin.com/profile/view?id=236978274,S15
110,Rick Ling,Blitz Esports,http://www.linkedin.com/in/rickling,S15
111,Victor Liew Jia Hao,Xfers,https://www.linkedin.com/in/victorliewjiahao/,S15
112,Tianwei Liu,Xfers,https://www.linkedin.com/in/tianweiliu,S15
113,Chris Bakke,Interviewed,http://www.linkedin.com/in/cjbakke,S15
114,Darren Nix,Interviewed,http://www.linkedin.com/in/darrensnix,S15
115,Daniel O'Shea,Interviewed,https://www.linkedin.com/in/danieloshea22,S15
116,Karim Atiyeh,Paribus,http://linkedin.com/in/karimatiyeh/,S15
117,Eric Glyman,Paribus,https://www.linkedin.com/in/eglyman,S15
118,Nilmi Senaratna,Oolu,LinkedIn.com/in/nilmi,S15
119,Dan Rosa,Oolu,,S15
120,Mukti Parikh,zPREDICTA,https://www.linkedin.com/profile/view?id=18153183&trk=nav_responsive_tab_profile,S15
121,Kubi Mensah,Sphere Secure Workspace,http://uk.linkedin.com/in/kubimensah,S15
122,Dominik Thalmann,Sphere Secure Workspace,,S15
123,Ted Benson,Cloudstitch,http://linkedin.com/in/edwardbenson,S15
124,Jake Lau,Cloudstitch,,S15
125,Phillip Mendonça-Vieira,Appcanary,https://ca.linkedin.com/in/phillmv,S15
126,Max Veytsman,Appcanary,https://www.linkedin.com/profile/view?id=116004429,S15
127,Cooper Newby,Bluecrew,https://www.linkedin.com/profile/view?id=40659328,S15
128,Gino Rooney,Bluecrew,https://www.linkedin.com/profile/view?id=105157101&authType=NAME_SEARCH&authToken=mGeh&locale=en_US&srchid=1438108271427503471278&srchindex=1&srchtotal=1&trk=vsrp_people_res_name&trkInfo=VSRPsearchId%3A1438108271427503471278%2CVSRPtargetId%3A105157101%2CVSRPcmpt%3Aprimary%2CVSRPnm%3A,S15
129,Eliam Medina,Willing,http://www.linkedin.com/in/eliam,S15
130,Rob Dyson,Willing,http://www.linkedin.com/in/rdyson,S15
131,Aren Sandersen,Foxpass,https://www.linkedin.com/in/arens,S15
132,Joe Du Bey,Eden,https://linkedin.com/in/joedubey,S15
133,Guy Morita,Eden,http://www.linkedin.com/in/guymorita,S15
134,Kyle Wilkinson,Eden,https://www.linkedin.com/in/kyledwilkinson/en,S15
135,Gadi Evron,Cymmetria,https://il.linkedin.com/in/gadievron,S15
136,David Dollar,Convox,https://www.linkedin.com/in/ddollar,S15
137,Matt Manning,Convox,https://www.linkedin.com/in/mattmanning,S15
138,Noah Zoschke,Convox,https://www.linkedin.com/in/nzoschke,S15
139,Kate Lawson,SourceDNA,https://www.linkedin.com/in/natelawson,S15
140,Michael Babineau,Second Measure,https://www.linkedin.com/in/mbabineau,S15
141,Lillian Chou,Second Measure,http://www.linkedin.com/in/lillianychou,S15
142,Talia Frenkel,L.,https://www.linkedin.com/profile/view?id=13595744&trk=nav_responsive_tab_profile_pic,S15
143,Porter Braswell,Jopwell,https://www.linkedin.com/in/porter-braswell-7a097560/,S15
144,Ryan Williams,Jopwell,https://www.linkedin.com/in/ryan-williams-10601134/,S15
145,Ammon Bartram,Triplebyte,https://www.linkedin.com/in/ammon-bartram-2aaa6712,S15
146,Ricardo Garcia-Amaya,VOIQ,https://linkedin.com/in/ricardogarciaamaya,S15
147,Jake Beyer,Halolife,https://www.linkedin.com/pub/william-jake-beyer/17/7b6/a52,S15
148,Alanna Gregory,Vive,https://www.linkedin.com/in/alannagregory,S15
149,Anna Santeramo,StyleBee,https://www.linkedin.com/profile/view?id=3339572&trk=hp-identity-name,S15
150,Marcus Foster,Klarismo,https://www.linkedin.com/in/mafoster/,S15
151,Per Cromwell,Wheelys Café,https://www.linkedin.com/pub/per-cromwell/,S15
152,Tomas Mazetti,Wheelys Café,,S15
153,Chris Glace,Fetch,https://www.linkedin.com/in/chrisglace,S15
154,Adam Steinberg,Fetch,http://linkedin.com/in/asteinb,S15
155,Shuo Yang,Maderight,https://www.linkedin.com/in/shuo/,S15
156,Kevin Chan,Maderight,https://www.linkedin.com/in/kevinktchan,S15
157,Kent Mori,Maderight,http://www.linkedin.com/in/kentmori,S15
158,Kyale Mwendwa,Saida,https://www.linkedin.com/in/kyale-mwendwa-23588898/,S15
159,Kenneth Ngetha,Saida,http://ke.linkedin.com/in/ngetha,S15
160,Ryan MacArthur,Traversal Networks,https://linkedin.com/in/rmaca,S15
161,Deepak Boggavarapu,Seva Coffee,https://www.linkedin.com/pub/deepak-boggavarapu/1/65/903,S15
162,eleazar .,Reduced Energy Microsystems,https://www.linkedin.com/in/eleazar-vega-gonzalez-a1071426/,S15
163,Dylan Hand,Reduced Energy Microsystems,https://www.linkedin.com/pub/dylan-hand/b3/487/8ba,S15
164,William Koven,Reduced Energy Microsystems,https://www.linkedin.com/pub/william-koven/93/9a8/324,S15
165,Yash Kothari,Prayas Analytics,http://www.linkedin.com/in/kothariy/en,S15
166,Pranshu Maheshwari,Prayas Analytics,https://linkedin.com/in/pranshumaheshwari,S15
167,Hunter Scott,Ohm,https://www.linkedin.com/profile/view?id=38400550,S15
168,Alex Trimm,Ohm,https://www.linkedin.com/pub/alexander-trimm/40/186/b52,S15
169,Matt Joseph,Locent,https://www.linkedin.com/in/-mattjoseph/,S15
170,Brian Liou,Leada,http://www.linkedin.com/pub/brian-liou/23/662/441/en,S15
171,Harry Zhou,jEugene,,S15
172,Jay Reppert,Bistrobot,https://www.linkedin.com/pub/jay-reppert/71/4b3/534,S15
173,Ran Ma,Apollo Health,https://linkedin.com/in/ranma,S15
174,Brad Menezes,Apollo Health,https://www.linkedin.com/in/bradmenezes/,S15
175,Tonjé Bakang Tonje,Afrostream,http://fr.linkedin.com/in/tonjebakangtonje,S15
176,Ludovic Bostral,Afrostream,http://fr.linkedin.com/in/ludovicbostral,S15
177,Bharat Kilaru,Stitch Health,http://www.linkedin.com/in/bharatkilaru/,S15
178,Jonathan Weinstein,Stitch Health,https://www.linkedin.com/profile/view?id=98286754&trk=nav_responsive_tab_profile,S15
179,Praful Mathur,Shotput,https://linkedin.com/in/prafulmathur,S15
180,James Steinberg,Shotput,https://www.linkedin.com/in/james-steinberg-3a0a4b30/,S15
181,Oliver Takach,CareLedger,https://www.linkedin.com/in/oliver-takach-a5499b68,S15
182,Klaus Mergener,CareLedger,http://linkedin.com/in/mergener,S15
183,Nik Swain,CareLedger,https://www.linkedin.com/pub/nik-swain/4/55/249,S15
184,Celina Tenev,Call9,https://www.facebook.com/celina.tenev,S15
185,Dan Danay,Airmada,https://www.linkedin.com/in/dandanay/,S15
186,Boris Lipchin,Airmada,https://www.linkedin.com/in/blipchin,S15
187,Brian Tobal,Hickory,https://linkedin.com/in/brian-tobal-a4946911,S15
188,Michael Savaiano,Vernox,https://www.linkedin.com/profile/view?id=38082042,S15
189,Andrew Arruda,ROSS Intelligence,htttp://ca.linkedin.com/in/andrewarruda,S15
190,Pargles Dall`Oglio,ROSS Intelligence,https://www.linkedin.com/profile/view?id=333767290,S15
191,Jimoh Ovbiagele,ROSS Intelligence,https://linkedin.com/in/jimohovb,S15
192,Dave Yen,Roomblocker,https://linkedin.com/in/davecyen,S15
193,Michael Wang,Roomblocker,https://www.linkedin.com/in/mwang1,S15
194,,Serica,,S15
