,Name,Company,LinkedIn,Batch
27,Alexander Oshmyansky,"Mark Cuban Cost Plus Drug Company, PBC",https://linkedin.com/in/alex-oshmyansky-06a3174b,S18
28,Laura Hackney,AnnieCannons,http://www.linkedin.com/in/laura-hackney,S18
29,Mayank Goyal,Leena AI,https://www.linkedin.com/in/mayankzuppit,S18
30,Adit Jain,Leena AI,https://www.linkedin.com/in/adit-jain-75713b5a,S18
31,Anand Kumar Prajapati,Leena AI,https://www.linkedin.com/in/akprats,S18
32,Jason Barbour,Synkrino Biotherapeutics,https://www.linkedin.com/in/jbarbourphd/,S18
33,David Ott,Synkrino Biotherapeutics,https://www.linkedin.com/in/davidott4,S18
34,Nikhil Mathew,Mutiny,https://www.linkedin.com/in/nikhilmat,S18
35,Jaleh Rezaei,Mutiny,https://www.linkedin.com/in/jalehr/,S18
36,Razaq Ahmed,Cowrywise,https://www.linkedin.com/in/razaqa/,S18
37,Edward Popoola,Cowrywise,https://www.linkedin.com/in/edwardpopoola/,S18
38,Ire Aderinokun,Helicarrier (prev Buycoins),https://www.linkedin.com/in/iaderinokun/,S18
39,Timi Ajiboye,Helicarrier (prev Buycoins),https://www.linkedin.com/in/timi-ajiboye-989b5b24b/,S18
40,Ravish Naresh,Khatabook,https://www.linkedin.com/in/ravish-naresh-72543359/,S18
41,Israel Figueroa Fontánez,BrainHi,https://www.linkedin.com/in/israel11/,S18
42,Emmanuel Oquendo,BrainHi,https://www.linkedin.com/in/emmanuelfoquendo/,S18
43,Dan Chi,Four Growers,https://www.linkedin.com/in/dan-chi-0/,S18
44,Brandon Contino,Four Growers,https://www.linkedin.com/in/brandon-contino/,S18
45,Armando Solbes,SkydropX,https://www.linkedin.com/in/armando-solbes-arg%C3%BCello-9bbbb0b2?trk=nav_responsive_tab_profile,S18
46,Tavo Zambrano,SkydropX,https://www.linkedin.com/in/josezambrano/,S18
47,Julián Cantú,Eden,https://www.linkedin.com/in/juli%C3%A1n-r%C3%ADos-cant%C3%BA-903b76106/,S18
48,Raymundo Gonzalez,Eden,https://www.linkedin.com/in/raymundo-gzz/,S18
49,Antonio Torres,Eden,https://www.linkedin.com/in/toniotgz/,S18
50,Bede Jordan,Shelf Engine,https://www.linkedin.com/in/bedejordan/,S18
51,Stefan Kalb,Shelf Engine,https://www.linkedin.com/in/stefankalb/,S18
52,Bogdan Apostol,Nestor,https://ro.linkedin.com/in/bogdanapostol86,S18
53,Raluca Apostol,Nestor,https://www.linkedin.com/in/constantinaralucamihalache/,S18
54,Sanchal Ranjan,ZiffyHomes,https://linkedin.com/in/sanchal,S18
55,Saurabh Kumar,ZiffyHomes,https://linkedin.com/in/saurabhksinha,S18
56,Dorothea Koh,Bot MD,https://www.linkedin.com/in/dotkoh,S18
57,Yanchuan Sim,Bot MD,https://www.linkedin.com/in/yanchuan,S18
58,Pedro Pineda,Fintual,https://www.linkedin.com/in/pedro-pineda-42066923/fi,S18
59,Agustín Feuerhake,Fintual,https://www.linkedin.com/in/agustinfeuerhake/,S18
60,Omar Larré,Fintual,https://cl.linkedin.com/in/olarre/en,S18
61,Andres Marinkovic,Fintual,https://www.linkedin.com/pub/andr%C3%A9s-marinkovic/68/806/767,S18
62,Paul Galatis,Names & Faces,https://www.linkedin.com/in/paul-galatis-668244/,S18
63,Richard Arscott,Names & Faces,https://www.linkedin.com/in/richard-arscott-63072225/,S18
64,Arjun Mohan,Tenderd,https://www.linkedin.com/in/mohanarjun,S18
65,Maurizio Caló Caligaris,Calii,https://linkedin.com/in/maurizioc,S18
66,David Arrambide,Calii,https://www.linkedin.com/in/david-eduardo-arrambide-80201511b/,S18
67,Shantanu Gangal,Prodigal,https://www.linkedin.com/in/shantanugangal,S18
68,Sangram Raje,Prodigal,https://www.linkedin.com/in/sangramraje,S18
69,Tom Simmons,The Supplant Company,https://www.linkedin.com/in/drtjsimmons/,S18
70,Ruben Tadmor,The Supplant Company,https://www.linkedin.com/in/ruben-tadmor-397b83144/,S18
71,Harman Narula,Canary Technologies,https://www.linkedin.com/pub/harman-singh-narula/8/360/258/en,S18
72,SJ Sawhney,Canary Technologies,https://www.linkedin.com/in/satjot,S18
73,Andrew Parker,Papa,https://www.linkedin.com/in/andrew-parker-30904417,S18
74,Kwame Ampem,MentalHappy,https://www.linkedin.com/in/ampemk/,S18
75,Tamar Blue,MentalHappy,https://www.linkedin.com/in/tamarlucienblue/,S18
76,Olivier Porte,Alpha Vantage,https://www.linkedin.com/in/olivier-porte/,S18
77,Steve Zheng,Alpha Vantage,,S18
78,Alexandra Griffon,BlueCargo,https://www.linkedin.com/in/alexandra-griffon-a6416b8b/,S18
79,Laura Theveniau,BlueCargo,https://www.linkedin.com/in/laura-theveniau-baa878b5/,S18
80,Ali Afshar,Mytos,https://www.linkedin.com/in/ali-afshar-0246002b/,S18
81,Ignacio Willats,Mytos,https://www.linkedin.com/in/ignaciowillats/,S18
82,Tom Ruginis,HappiLabs,https://www.linkedin.com/pub/tom-ruginis/b/8a6/826?domainCountryName=&csrfToken=ajax%3A9038261656364094189,S18
83,George Khasin,Pine Park Health,https://www.linkedin.com/in/george-yojik-khasin-763b16132,S18
84,Jacob Vogan,CB Therapeutics,https://www.linkedin.com/in/jacob-vogan-885212143,S18
85,Sher Butt,CB Therapeutics,https://www.linkedin.com/in/sherbutt/,S18
86,Gordon Hirsch Wilson,Rain Neuromorphics,https://www.linkedin.com/in/gordonhirschwilson/,S18
87,Juan Claudio Nino,Rain Neuromorphics,https://www.linkedin.com/in/juan-claudio-nino-6770b61a2,S18
88,Jack Kendall,Rain Neuromorphics,https://www.linkedin.com/in/jack-kendall-21072887/,S18
89,Veronica Yao,"DreamCraft Entertainment, Inc.",,S18
90,Tianyin Zhang,"DreamCraft Entertainment, Inc.",http://linkedin.com/in/tianyinzhang,S18
91,Anderson Sumarli,Ajaib,https://www.linkedin.com/in/andersonsumarli/,S18
92,Yada Piyajomkwan,Ajaib,https://www.linkedin.com/in/yada-piyajomkwan-88713865/,S18
93,Marta Forero Sepúlveda,UBITS,https://www.linkedin.com/in/martaforeros/,S18
94,Julián Melo,UBITS,,S18
95,Piotr Grudzien,Quickchat AI,https://www.linkedin.com/in/piotrgrudzien,S18
96,Mukund Goenka,Regology,http://www.linkedin.com/in/mukund-goenka,S18
97,Pavan Bayyapu,Regology,https://www.linkedin.com/in/pavanbayyapu,S18
98,Naseem Makiya,Impactive (formerly Outvote),https://www.linkedin.com/in/naseem-makiya-36522a31/,S18
99,Steve Domin,Duffel,https://www.linkedin.com/in/stevedomin/,S18
100,Jonathan Sandau,Corvus Robotics,https://www.linkedin.com/in/jsandau/,S18
101,Jackie Wu,Corvus Robotics,https://www.linkedin.com/in/wujackie,S18
102,Ben Simpson,Easol,https://www.linkedin.com/in/ben-simpson/,S18
103,Lisa Simpson,Easol,https://www.linkedin.com/in/lisasimps/,S18
104,Leigh Honeywell,Tall Poppy,https://www.linkedin.com/in/hypatia/,S18
105,Logan Dean,Tall Poppy,https://www.linkedin.com/in/logan-dean-41b0192,S18
106,Anton Bernstein,Pocket Worlds,https://linkedin.com/in/antonber,S18
107,Jimmy Xu,Pocket Worlds,https://www.linkedin.com/in/jimmyfxu/,S18
108,Or Arbel,Anima App,https://il.linkedin.com/in/orarbel,S18
109,Avishay Cohen,Anima App,https://www.linkedin.com/in/avishic/,S18
110,Michal Cohen,Anima App,https://www.linkedin.com/in/michalcc,S18
111,Alexis Rovner,64x Bio,https://www.linkedin.com/in/alexis-rovner,S18
112,Jeremy Evans,Embeddables (formerly Savvy),https://www.linkedin.com/in/jeremynevans/,S18
113,Matthew Morley,Embeddables (formerly Savvy),https://www.linkedin.com/in/matthew-morley-96951170/,S18
114,Michael Zhao,Vimcal,https://www.linkedin.com/in/michaelwzhao/,S18
115,John Li,Vimcal,https://www.linkedin.com/in/johnli611/,S18
116,Riku Lindholm,Meru Health,https://www.linkedin.com/in/rikulindholm,S18
117,Albert Nazander,Meru Health,https://www.linkedin.com/in/nazander,S18
118,Kristian Ranta,Meru Health,https://www.linkedin.com/in/kristian-ranta/,S18
119,Divyaditya Shrivastava,Paladin,https://www.linkedin.com/in/divyaditya-s-775959108/,S18
120,Brandon Steelman,Clear Gene,https://www.linkedin.com/in/brandonsteelman,S18
121,Eric Schuur,Hepatx,https://www.linkedin.com/in/eschuur,S18
122,Liz Specht,The Good Food Institute,https://www.linkedin.com/in/liz-specht-8a01b957/,S18
123,Bruce Friedrich,The Good Food Institute,https://www.linkedin.com/in/brucegfriedrich,S18
124,Christie Lagally,Rebellyous Foods,https://www.linkedin.com/in/christie-lagally-875b9a4/,S18
125,Aparna Ramanathan,AskMyClass,https://www.linkedin.com/in/2aparna/,S18
126,Deeps Ramanathan,AskMyClass,https://www.linkedin.com/in/2deeps,S18
127,Daryna Kulya,OpenPhone,https://www.linkedin.com/in/darynakulya/,S18
128,Mahyar Raissi,OpenPhone,https://www.linkedin.com/in/mahyar-raissi-0a186860/,S18
129,Terren Klein,College Pulse,https://www.linkedin.com/in/terren-klein-48985085/,S18
130,Artur Menzeleev,Apprentice Health,https://www.linkedin.com/in/arturmenzeleev,S18
131,Rajiv Sivendran,Apprentice Health,https://www.linkedin.com/in/rajiv-sivendran-md-mba-1a519283/,S18
132,Jonathan Bachrach,JITX,https://www.linkedin.com/in/jonathan-bachrach-5344434/,S18
133,Duncan Haldane,JITX,https://www.linkedin.com/in/duncan-haldane,S18
134,Patrick S. Li,JITX,https://www.linkedin.com/in/patrick-li-623186bb,S18
135,Conor Burke,Inscribe,https://www.linkedin.com/in/conorbrk/,S18
136,Ronan Burke,Inscribe,https://www.linkedin.com/in/rnnbrk/,S18
137,Sandeep Dave,Data Driven Bioscience,https://www.linkedin.com/in/sandeep-dave-439679165,S18
138,Clayton Gardner,Titan,https://www.linkedin.com/in/claytongardner/,S18
139,Joe Percoco,Titan,https://www.linkedin.com/in/joe-percoco-62459839/,S18
140,Max Bernardy,Titan,https://www.linkedin.com/in/max-bernardy-47292a60,S18
141,Davit Buniatyan,Activeloop,https://www.linkedin.com/in/davidbuniatyan,S18
142,Vignesh Venkataraman,OpenWrench,https://www.linkedin.com/in/vigneshvenkataraman/,S18
143,Matt Velker,OpenWrench,https://www.linkedin.com/in/matt-velker-b0a2495/,S18
144,Miguel Carranza,RevenueCat,https://www.linkedin.com/in/miguelcarranza/,S18
145,Jacob Eiting,RevenueCat,https://www.linkedin.com/in/jeiting/,S18
146,James Sulinski,Federacy,https://www.linkedin.com/in/jamessulinski/,S18
147,Dhaivat Pandya,Verse Medical,https://www.linkedin.com/in/dhaivat-pandya-2285b356/,S18
148,Patrick Quade,Dinesafe,https://www.linkedin.com/in/patrickquade/,S18
149,Matt Marcus,Modern Treasury,https://www.linkedin.com/in/matthew-marcus-bb1b9460/,S18
150,Sam Aarons,Modern Treasury,https://www.linkedin.com/in/samaarons,S18
151,Dimitri Dadiomov,Modern Treasury,https://www.linkedin.com/in/dadiomov/ ,S18
152,David Heller,C16 Biosciences,https://www.linkedin.com/in/david-heller-343981b2,S18
153,Harry McNamara,C16 Biosciences,https://www.linkedin.com/in/harry-mcnamara-92a799163,S18
154,Shara Ticku,C16 Biosciences,https://www.linkedin.com/in/sharaticku/,S18
155,Andrew Antos,Klarity,https://www.linkedin.com/in/ondrejantos/,S18
156,Nischal Nadhamuni,Klarity,https://www.linkedin.com/in/nishchaln,S18
157,Umed Latifov,OWNY,https://www.linkedin.com/in/umedl/,S18
158,Ola Wiberg,OWNY,https://linkedin.com/in/olawiberg,S18
159,Tom Lemberg,Curebase,https://www.linkedin.com/in/tom-lemberg-3270a426/,S18
160,Sergio Romo,Grin,http://www.linkedin.com/in/sergioromo/,S18
161,Jonathan Lewy,Grin,https://www.linkedin.com/in/jonathanlewy,S18
162,Pradyuman Vig,Nova,https://www.linkedin.com/in/pradyumanvig/,S18
163,Atray Dixit,Coral Genomics,https://www.linkedin.com/in/atray-dixit,S18
164,Brendan Levy,HeyDoctor,https://linkedin.com/in/brendanlevy,S18
165,Kyle Alwyn,HeyDoctor,https://linkedin.com/in/kylealwyn,S18
166,Rohit Malhotra,HeyDoctor,https://www.linkedin.com/in/rohitmm/,S18
167,Yann Basly,hypcloud,https://www.linkedin.com/in/ybasly/,S18
168,James Lin,CSPA,https://www.linkedin.com/in/jamesclin/,S18
169,Angel Poon,CSPA,https://www.linkedin.com/in/angelypoon/,S18
170,Eric Levine,Berbix,https://www.linkedin.com/in/levineericj/,S18
171,Steve Kirkham,Berbix,https://linkedin.com/in/skirkham/,S18
172,Stephen Chen,Scanwell Health,https://www.linkedin.com/in/stephenlchen/,S18
173,Sean Grove,OneGraph,https://www.linkedin.com/in/seangrove/,S18
174,Daniel Woelfel,OneGraph,https://linkedin.com/in/danielwoelfel,S18
175,Aidan Cunniffe,Optic,https://www.linkedin.com/in/acunniffe/,S18
176,Alex Pareto,Demeanor.co,https://www.linkedin.com/in/alexpareto/,S18
177,Drake Rehfeld,Demeanor.co,https://linkedin.com/in/drakerehfeld,S18
178,Jackson Berry,Demeanor.co,https://www.linkedin.com/in/berries/,S18
179,Zac Denham,Demeanor.co,https://www.linkedin.com/in/zac-denham,S18
180,Jesse Zhang,Lowkey,https://www.linkedin.com/in/jesse-zhang-402934b2/,S18
181,Chen-Ping Yu,Phiar,https://www.linkedin.com/in/chenpingyu/,S18
182,Albert Huang,Allotrope Medical,http://www.linkedin.com/in/albertyhuang,S18
183,Gordon J Lithgow,Gerostate Alpha,https://www.linkedin.com/in/gordon-lithgow-77b46a20/,S18
184,Mark Lucanic,Gerostate Alpha,https://www.linkedin.com/in/mark-lucanic-19753b140,S18
185,Simon Melov,Gerostate Alpha,https://www.linkedin.com/in/simon-melov-92040016b,S18
186,Omid Karkouti,Perception Biosystems,http://www.linkedin.com/omidkarkouti,S18
187,Ernesto Lujan,dNovo,https://www.linkedin.com/in/ernesto-lujan-782469b9,S18
188,Ife Oyedele II,Kobo360,https://www.linkedin.com/in/ife-oyedele-ii,S18
189,Obi Ozor,Kobo360,https://www.linkedin.com/in/obi-ozor-75807869,S18
190,Gregory Poulin,Goodly,https://www.linkedin.com/in/gregory-m-poulin-5432b636/,S18
191,Alexandra Botez,FameGame,https://www.linkedin.com/in/abotez/,S18
192,Ruben Mayer-Hirshfeld,FameGame,http://linkedin.com/in/rubenmayer,S18
193,Joshua Duggan,BHRD,https://ca.linkedin.com/in/joshua-duggan-17978928,S18
194,Michael Liao,BHRD,,S18
195,William Ma,BHRD,https://www.linkedin.com/in/mawilliam/,S18
196,Chen-Chen Huo,Purple Plate,https://www.linkedin.com/in/chenchenhuo,S18
197,Antony Bello,Purple Plate,linkedin.com/in/antonybello,S18
198,Mitra Raman,The Buttermilk Company,https://www.linkedin.com/in/mitra-raman-25b02258/,S18
199,Idan Hershko,Avo,https://www.linkedin.com/in/idanhershko/,S18
200,Nir Smadar,Avo,,S18
201,Dekel Valtzer,Avo,https://www.linkedin.com/in/dekelvaltzer/,S18
202,Nicolas Draber,LabelFlow,https://www.linkedin.com/in/nicolasdraber/,S18
203,Vincent Lecrubier,LabelFlow,https://linkedin.com/in/crubier,S18
204,Geoffrey Vancassel,LabelFlow,https://fr.linkedin.com/in/geoffrey-vancassel,S18
205,Holly Dale,Ixora,,S18
206,Steven Longay,Ixora,,S18
207,Gaurav Garg,Grabb-It,https://www.linkedin.com/in/gauravgarg83/,S18
208,William Stanislaus,Grabb-It,https://www.linkedin.com/in/wstanislaus/,S18
209,Ian Paul,Radix Labs,https://www.linkedin.com/in/ian-paul,S18
210,Dhasharath Shrivathsa,Radix Labs,https://www.linkedin.com/in/dhash-shrivathsa-52b7671a8,S18
211,Phaedra Randolph,Spero Foods,https://www.linkedin.com/in/phaedrar,S18
212,Chloe Alpert,Medinas Health,https://www.linkedin.com/in/chloealpert,S18
213,Jesse Avshalomov,Medinas Health,https://www.linkedin.com/in/jesseavshalomov/,S18
214,Tim Growney,Medinas Health,https://www.linkedin.com/in/tim-growney/,S18
215,Pavlo Razumovskyi,INKHUNTER,http://ua.linkedin.com/in/PavloRazumovskyi,S18
216,Sasha Rohachova,INKHUNTER,https://linkedin.com/in/rohachova,S18
217,Gaurav Maken,Mylk Guys,https://www.linkedin.com/in/gaurav-maken/,S18
218,Jinesh Shah,Mylk Guys,https://linkedin.com/in/shahjinesh84,S18
219,Aaron Chou,ShopWith,https://www.linkedin.com/in/agchou/,S18
220,Melody Kim,ShopWith,https://www.linkedin.com/in/melodyskim,S18
221,Tony Francis,Inokyo,http://linkedin.com/in/tony-f,S18
222,Jono Kolnik,Contrast,https://linkedin.com/in/jonathan-kolnik-26693033,S18
223,Trey Griffith,Xkit,https://www.linkedin.com/in/treygriffith/,S18
224,Aidan Porter,FREY,https://www.linkedin.com/in/aidanjporter,S18
225,Erin Robert Frey,FREY,https://www.linkedin.com/in/erin-robert-frey/,S18
226,Leif Frey,FREY,https://www.linkedin.com/in/leif-frey-76a3b63a/,S18
227,Andrew Chen,Satchel,https://www.linkedin.com/in/achen28/,S18
228,Shaoyi Cheng,"numericcal, inc.",https://www.linkedin.com/in/shaoyi-cheng-b2b72219,S18
229,ranko sredojevic,"numericcal, inc.",https://www.linkedin.com/in/ranko-r-sredojevic-4b8ba61a/,S18
230,Martin Shen,Passenger AI,https://www.linkedin.com/in/martinshen/,S18
231,Rayford Davis,ExceptionALLY,https://www.linkedin.com/in/rayforddavis/,S18
232,Verlin Henderson,ExceptionALLY,https://www.linkedin.com/in/verlinhenderson/,S18
233,Dana Lee,ExceptionALLY,https://www.linkedin.com/in/danajeanlee/,S18
234,Adam Green,User Hero,https://linkedin.com/in/adampaulgreen,S18
235,Emilie Buckley,User Hero,https://www.linkedin.com/in/emilie-buckley-224b8b8/,S18
236,Alexa Roeper,Penta Medical,http://ca.linkedin.com/in/alexaroeper,S18
237,Saurabh Srivastava,Warpdrive by Synthetic Minds,https://www.linkedin.com/in/saurabh-sriv/,S18
