,Name,Company,LinkedIn,Batch
48,Stiven Rodriguez Sanchez,Heru,https://www.linkedin.com/in/stiven-rodr%C3%ADguez-s%C3%A1nchez-b65958101/,S19
49,Jorge Gallego,Tranqui Finanzas,https://www.linkedin.com/in/gallegojorge/,S19
50,Andres Buitrago,Tranqui Finanzas,https://www.linkedin.com/in/andresbuitragof/,S19
51,Nuno Pereira,Holy Grail,https://www.linkedin.com/in/nunopereirarace/,S19
52,Joshua Essex,Recidiviz,https://www.linkedin.com/in/joshuaessex/,S19
53,Clementine Jacoby,Recidiviz,https://www.linkedin.com/in/clementine-jacoby-50578483/,S19
54,Omar Hagrass,Trella,https://www.linkedin.com/in/omar-hagrass-9674a663/,S19
55,Ali El Atrash,Trella,https://www.linkedin.com/in/alielatrash/,S19
56,Pierre Saad,Trella,https://www.linkedin.com/in/pierresaad,S19
57,Maximiliano Echeverria,Flux,https://www.linkedin.com/in/maximilianoe,S19
58,Fernando de la Torre,Flux,https://www.linkedin.com/in/fdelatorre/,S19
59,maciej lobodzinski,stoic.,http://linkedin.com/in/mlobodzinski,S19
60,Matic Perovšek,PredictLeads,https://www.linkedin.com/in/mperice,S19
61,Roq Xever,PredictLeads,https://www.linkedin.com/in/rxever,S19
62,Febrianto Gamal,Eden Farm,https://www.linkedin.com/in/febrianto-gamal-3829b08b/,S19
63,David Gunawan,Eden Farm,https://www.linkedin.com/in/dgunawan1,S19
64,Ramavito Mountanio,Eden Farm,https://www.linkedin.com/in/ramavito-mountaino-12873a132/,S19
65,Rohit Mulani,Gotrade,https://linkedin.com/in/rohit-mulani,S19
66,Norman Wanto,Gotrade,https://www.linkedin.com/in/normanjwanto/,S19
67,Kashish Gupta,Hightouch,https://www.linkedin.com/in/guptakashish/,S19
68,Tejas Manohar,Hightouch,https://linkedin.com/in/tejasmanohar,S19
69,Joshua Curl,Hightouch,https://www.linkedin.com/in/joshcurl/,S19
70,Richard Kreger,Spice Data,https://www.linkedin.com/in/richardkreger/,S19
71,Neal O'Grady,Demand Curve,https://www.linkedin.com/in/nealogrady/,S19
72,Justin Setzer,Demand Curve,https://www.linkedin.com/in/justin-setzer/,S19
73,Lauren Frazier,Ramen VR,https://www.linkedin.com/in/laurenfraz/,S19
74,Andy Tsen,Ramen VR,https://www.linkedin.com/profile/view?id=62805976&trk=nav_responsive_tab_profile,S19
75,Sambhav Jain,FamPay,https://www.linkedin.com/in/sambhavanandjain,S19
76,Kush Taneja,FamPay,https://www.linkedin.com/in/kushtaneja,S19
77,Samarth Sindhi,Digi-Prex,https://www.linkedin.com/in/samarth-sindhi-694530a7/,S19
78,Madhav Krishna,Vahan,https://www.linkedin.com/in/madhavkrishna,S19
79,Daniel Aisen,Proof Trading,https://www.linkedin.com/in/daniel-aisen-b2025712/,S19
80,Allison Bishop,Proof Trading,https://www.linkedin.com/in/allison-bishop-46996399/,S19
81,Vipul Chaudhary,Lokal,https://www.linkedin.com/in/vipulciitb/,S19
82,Jani pasha,Lokal,https://www.linkedin.com/in/janipasha/,S19
83,Aamna Khan,Binks,https://www.linkedin.com/in/aamna92/,S19
84,Raj Vardhan,Binks,https://www.linkedin.com/in/vardhanraj/,S19
85,Lauren Kuntz,Gaiascope,https://www.linkedin.com/in/lauren-kuntz-8b86a588/,S19
86,Jess Stiles,Gaiascope,https://www.linkedin.com/in/jess-gaia/,S19
87,Nicholas Becker,LineLeap,https://www.linkedin.com/in/nickpbecker/,S19
88,Max Schauff,LineLeap,https://www.linkedin.com/in/maxwell-schauff-3a5393104/,S19
89,Patrick Skelly,LineLeap,https://www.linkedin.com/in/patrick-skelly-b0a51877/,S19
90,Jeremy Andrews,CoLab,https://www.linkedin.com/in/jeremyandrewsmun,S19
91,Adam Keating,CoLab,https://www.linkedin.com/in/adammichaelkeating/,S19
92,Roman Teslyuk,EARTH AI,https://www.linkedin.com/in/roman-teslyuk-a344881a/,S19
93,Syrus Akbary,Wasmer,https://www.linkedin.com/in/syrusakbary/,S19
94,Ariel Camus,Microverse,https://www.linkedin.com/in/arielcamus,S19
95,Birgitt Boschitsch,spotLESS Materials,https://linkedin.com/in/birgitt-boschitsch/,S19
96,Tak-Sing Wong,spotLESS Materials,https://www.linkedin.com/in/tak-sing-wong-6b35a7b/,S19
97,Henry Lee,Kern Systems,https://www.linkedin.com/in/hhlee/,S19
98,Joey Azofeifa,Arpeggio Bio,https://www.linkedin.com/in/joey-azofeifa-060070130/,S19
99,Sai Thumuluru,DirectShifts,https://www.linkedin.com/in/saithumuluru/,S19
100,Eric Yu,Rutter,https://www.linkedin.com/in/eric-yu-9b5262116/,S19
101,Peter Zhou,Rutter,https://www.linkedin.com/in/peter-zhou-0aa986110/,S19
102,Lisha Li,Rosebud AI,https://www.linkedin.com/in/lisha-li-700985a/,S19
103,Shums Kassam,Hatchways,https://www.linkedin.com/in/shumskassam/,S19
104,Jaclyn Ling,Hatchways,https://www.linkedin.com/in/jaclynling/,S19
105,Jenna Hua,Million Marker,https://www.linkedin.com/in/jenna-hua-89574b34/,S19
106,Katherine Allen,Flo Recruit,https://www.linkedin.com/in/katherine-allen-flo/,S19
107,Atreya Misra,Flo Recruit,https://www.linkedin.com/in/atreya-misra-009b1a133/,S19
108,Christian Baroni,Rainbow,https://www.linkedin.com/in/christianbaroni/,S19
109,Jin Chung,Rainbow,https://www.linkedin.com/in/jinchung17,S19
110,Michael Demarais,Rainbow,https://www.linkedin.com/in/michael-demarais-73273736/,S19
111,Andy Lee,Downtobid,https://www.linkedin.com/in/andy-lee-36365963/,S19
112,Kevin Wu,Downtobid,https://www.linkedin.com/in/kevinswu/,S19
113,Tilek Mamutov,Outtalent,https://linkedin.com/in/tilek,S19
114,Stacey Hronowski,Canix,https://www.linkedin.com/in/stacey-hronowski-3893a43a/,S19
115,Don Bunnell,Green Canopy NODE,https://www.linkedin.com/in/donald-bunnell-92b409/,S19
116,Bec Wilder,Green Canopy NODE,https://www.linkedin.com/in/bec-chapin/,S19
117,Dan Pastusek,KubeSail,https://www.linkedin.com/in/dan-pastusek-9386698/,S19
118,Mark Murphy,Banner,https://www.linkedin.com/in/justmurph/,S19
119,Kunal Chaudhary,Banner,https://www.linkedin.com/in/kunal-chaudhary-60744298,S19
120,Mehdi Osman,OpenReplay,https://www.linkedin.com/in/mehdi-osman-5456174,S19
121,Jose Amich,Zeta Surgical,https://www.linkedin.com/in/josemaria-amich/en,S19
122,Raahil Sha,Zeta Surgical,https://www.linkedin.com/in/raahil-sha/,S19
123,Eric Menees,Fynn,https://www.linkedin.com/in/ericmenees/,S19
124,Ethan Anderson,Fynn,https://www.linkedin.com/in/ethan-anderson-yc,S19
125,Bhavin Gupta,Fynn,https://linkedin.com/in/bhavingpt,S19
126,Hanna Marie Asmussen,Localyze,https://www.linkedin.com/in/hanna-marie-asmussen/,S19
127,Lisa Dahlke,Localyze,https://www.linkedin.com/in/lisa-dahlke-460045a3/,S19
128,Franzi Löw,Localyze,https://www.linkedin.com/in/franziska-l%C3%B6w-80b8b562/,S19
129,Timothy Herman,UpEquity,https://www.linkedin.com/in/timothy-herman-0ba1b4114/,S19
130,Robert Kleffner,Lumineye,https://www.linkedin.com/in/robert-kleffner-051289a4/,S19
131,Jack Cui,Yummy Future,https://www.linkedin.com/in/guangzhe-cui-5b8651b5/,S19
132,Garrett Yan,Yummy Future,https://www.linkedin.com/in/garrett-yueming-yan-b036b470/,S19
133,Maximilian Isensee,Kitekraft,https://www.linkedin.com/in/maximilian-isensee-621711175/,S19
134,Florian Bauer,Kitekraft,https://www.linkedin.com/in/floba/,S19
135,Christoph Drexler,Kitekraft,https://www.linkedin.com/in/christoph-drexler-78173a87/,S19
136,André Frirdich,Kitekraft,https://www.linkedin.com/in/andr%C3%A9-frirdich-42257715b/,S19
137,Alex Naoumidis,Mindset Health,https://www.linkedin.com/in/alexnaoumidis/,S19
138,Chris Naoumidis,Mindset Health,https://www.linkedin.com/in/chris-naoumidis-0589b7122/,S19
139,Eric Futoran,Embrace,https://www.linkedin.com/in/futoran/,S19
140,Fredric Newberg,Embrace,https://www.linkedin.com/in/fredricnewberg/,S19
141,Free Wortley,LunaSec,https://www.linkedin.com/in/freewortley/,S19
142,Ritu Lal,GEn1E Lifesciences,https://www.linkedin.com/in/ritu-lal-ph-d-m-s-management-2077953/,S19
143,Phelim Bradley,Prolific,https://www.linkedin.com/in/phelim-bradley-84300826,S19
144,Shariq Mobin,AudioFocus,https://www.linkedin.com/in/shariqmobin,S19
145,Sunit Shah,Soteris,https://www.linkedin.com/in/sunit-n-shah/,S19
146,Esteban Castaño,TRM Labs,https://www.linkedin.com/in/ecastano/,S19
147,Rahul Raina,TRM Labs,https://www.linkedin.com/in/rahulr0609/,S19
148,Aaron Letzeiser,Obie,https://www.linkedin.com/in/letzeiser,S19
149,Ryan Letzeiser,Obie,https://www.linkedin.com/in/ryanletzeiser,S19
150,Andrew Ashur,Lucid Bots,https://linkedin.com/in/andrewashur,S19
151,Alison Johnston,Ever Loved,https://www.linkedin.com/in/alisonjohnston/,S19
152,Eric Zarowny,Ever Loved,https://www.linkedin.com/in/ezarowny/,S19
153,Neil Batlivala,Pair Team,https://www.linkedin.com/in/neil-batlivala/,S19
154,Cassie Choi,Pair Team,https://www.linkedin.com/in/cassandrachoirn/,S19
155,Cecilia Gonzalez,Hype and Vice,https://www.linkedin.com/in/cecilia-gonzalez-615a1684/,S19
156,Kimberly Robles,Hype and Vice,https://www.linkedin.com/in/kimberly-robles-02bb8158/,S19
157,Pranab Krishnan,Zeal,http://linkedin.com/in/pranab-krishnan,S19
158,Kirti Shenoy,Zeal,https://www.linkedin.com/in/kirti-shenoy-9501a8145/,S19
159,Chad Munroe,Jupiter,https://www.linkedin.com/in/chadmunroe/,S19
160,Anuraag Nallapati,Jupiter,https://www.linkedin.com/in/anuraagnallapatihome/,S19
161,Samuel Hoffstaetter,Short Story,https://www.linkedin.com/in/hoffstaetter/,S19
162,Isabella Sun,Short Story,https://www.linkedin.com/in/isabellasun/,S19
163,Heather Payne,Juno College of Technology,https://www.linkedin.com/in/heatherpayneintoronto/,S19
164,Lance Rodela,Shift Health,https://www.linkedin.com/in/lancerodela/,S19
165,Bernard Chang,Mighty Health,https://www.linkedin.com/in/bernard-chang-41b679/ ,S19
166,James Li,Mighty Health,http://www.linkedin.com/in/lijames/,S19
167,Felipe Lopes,Mighty Health,http://br.linkedin.com/in/felipeclopes,S19
168,Khaled Kteily,Legacy,http://www.linkedin.com/in/kteily,S19
169,Sarah Steinle,Legacy,https://www.linkedin.com/in/sarah-steinle-66142a3b/,S19
170,Ryan Richt,BODYSIM by Well Principled,https://www.linkedin.com/in/ryan-richt/,S19
171,Christopher Shafer,BODYSIM by Well Principled,https://www.linkedin.com/in/chris-shafer/,S19
172,Joseph Wingbermuehle,BODYSIM by Well Principled,https://www.linkedin.com/in/joewing,S19
173,Yana Welinder,Kraftful,https://www.linkedin.com/in/ywelinder/,S19
174,Gokul Prabhakaran,violet,,S19
175,Faisal Younus,Pillar,https://www.linkedin.com/in/faisal-younus-778b82130/,S19
176,Michael Ivkov,Pillar,https://www.linkedin.com/in/mivkov/,S19
177,Kane Thomas,Gamebytes,https://www.linkedin.com/in/kane-thomas-ab6a2b91?trk=hp-identity-name,S19
178,Jared Downing,Gamebytes,https://www.linkedin.com/in/jared-downing-53909a106/,S19
179,Jose Bethancourt,Method Financial,https://linkedin.com/in/josebethancourt,S19
180,Jesus Marco del Carmen,Method Financial,https://www.linkedin.com/in/jmdelcarmen/,S19
181,Jay Rosenkrantz,Heroic Story,https://www.linkedin.com/in/jay-rosenkrantz-05846511b/,S19
182,Scott Rosenkrantz,Heroic Story,https://www.linkedin.com/in/scottrosenkrantz/,S19
183,Troy Goode,Courier,https://www.linkedin.com/in/troygoode,S19
184,Max Ball,Lofty,https://www.linkedin.com/in/maxball/,S19
185,Jerry Chu,Lofty,https://www.linkedin.com/in/jerry-chu/,S19
186,Jacinda Shelly,Apero Health,https://www.linkedin.com/in/jacindashelly/,S19
187,Nick Shelly,Apero Health,https://www.linkedin.com/in/nick-shelly-5b414710,S19
188,Jasmin Hume,Shiru,https://www.linkedin.com/in/jasminhume/,S19
189,Chris Kyras,matagora,https://www.linkedin.com/in/chris-s-kyras/,S19
190,Wenjun Zhu,matagora,https://www.linkedin.com/in/kilaju/,S19
191,Kevin Sun,Dex,https://www.linkedin.com/in/kgsun/,S19
192,Suhail Doshi,Playground,https://www.linkedin.com/in/suhaildoshi/,S19
193,Sam Hodges,Vouch,https://www.linkedin.com/in/samhodges/,S19
194,Kelly Smith,Prenda,https://www.linkedin.com/in/kellysmith35,S19
195,Neal Jean,Beacons,https://www.linkedin.com/in/nealjean/,S19
196,David Zeng,Beacons,https://www.linkedin.com/in/david-zeng-74a55a45/,S19
197,Jesse Zhang,Beacons,https://www.linkedin.com/in/jessemzhang/,S19
198,Andre Bernardes,Zippi,https://www.linkedin.com/in/andre-bernardes/,S19
199,Bruno Lucas,Zippi,https://www.linkedin.com/in/brunollucas/,S19
200,Ludmila Pontremolez,Zippi,https://www.linkedin.com/in/ludmilapontremolez/,S19
201,George Carollo,Dover,http://www.linkedin.com/pub/george-carollo/2b/35a/7b2,S19
202,Max Kolysh,Dover,https://www.linkedin.com/in/maxkolysh,S19
203,Anvisha Pai,Dover,https://linkedin.com/in/anvisha,S19
204,Benjamin Stanfield,Wren,https://www.linkedin.com/in/meetben/,S19
205,Mimi Tran Zambetti,Wren,https://www.linkedin.com/in/mimitranzambetti/,S19
206,Landon Brand,Wren,https://www.linkedin.com/in/landonbrand/,S19
207,Raghav Poddar,Superorder,https://www.linkedin.com/in/poddarraghav/,S19
208,Prateek Swain,Swadesh,https://www.linkedin.com/in/prateekswain/,S19
209,Nabin Roy,MyPetrolPump,https://www.linkedin.com/in/nabinroy/,S19
210,Shruti Kapoor,Wingman,https://www.linkedin.com/in/shrutikapoor/,S19
211,Muralidharan Venkatasubramanian,Wingman,https://www.linkedin.com/in/muralidharanv,S19
212,Srikar Yekollu,Wingman,https://www.linkedin.com/in/srikaryekollu,S19
213,Jean Yves Stephan,Data Mechanics,https://www.linkedin.com/in/jystephan/,S19
214,Julien Dumazert,Data Mechanics,https://www.linkedin.com/in/julien-dumazert-5b46a485/,S19
215,Jordan Gonen,Compound,https://www.linkedin.com/in/jordangonen/,S19
216,Jacob Schein,Compound,https://www.linkedin.com/in/jacob-schein/,S19
217,Will Megson,Bouncer,https://www.linkedin.com/in/will-megson-60619645/,S19
218,Sam King,Bouncer,https://www.linkedin.com/in/sam-king-093613/,S19
219,Jason Barry,FeaturePeek,https://www.linkedin.com/in/jasongbarry/,S19
220,Eric Silverman,FeaturePeek,https://www.linkedin.com/in/eric-silverman-43568596/,S19
221,Thomas Dowling,TaxProper,https://linkedin.com/in/thomas-dowling-2a3aabb7,S19
222,Geoff Segal,TaxProper,https://www.linkedin.com/in/geoff-segal-744407ba/,S19
223,Joseph Finlayson,Sable,https://linkedin.com/in/joseph-finlayson,S19
224,Naveen Qureshi,Sable,http://www.linkedin.com/in/naveen-qureshi,S19
225,Towers Wilen,Sable,https://www.linkedin.com/in/towers-wilen-15173622/,S19
226,Jonathan Parisot,Actiondesk,https://www.linkedin.com/in/jonathan-parisot-10054625/,S19
227,Ankit Gordhandas,Intersect Labs,https://www.linkedin.com/in/agordhandas,S19
228,Justin Olshavsky,Voyage Biomedical,https://www.linkedin.com/in/jolshavsky/,S19
229,Robert Schultz,Voyage Biomedical,https://www.linkedin.com/in/robschultzmd,S19
230,Bridget Vaughan,Voyage Biomedical,https://www.linkedin.com/in/bridgetcvaughan,S19
231,William Wolf,Bayes,https://linkedin.com/in/willium,S19
232,Justin Woodbridge,Bayes,https://www.linkedin.com/in/justin-woodbridge-47331212b/,S19
233,Morris Hsieh,Palifer,https://www.linkedin.com/in/morris-hsieh/,S19
234,Emerson Hsieh,Palifer,https://www.linkedin.com/in/emersonhsieh/,S19
235,Juan Orrego,Cuboh,https://www.linkedin.com/in/juan-orrego/,S19
236,Rahil Sondhi,PopSQL,https://www.linkedin.com/in/rahilsondhi/,S19
237,Nathan Goldstein,Together Software,https://www.linkedin.com/in/nathan-goldstein-4a65aa52/,S19
238,Matthew Reeves,Together Software,https://www.linkedin.com/in/matthew-reeves-b406b962/,S19
239,Cadran Cowansage,Elpha,https://www.linkedin.com/in/cadrancowansage/,S19
240,Kuan Luo,Elpha,,S19
241,Cristina Bunea,Odin,https://www.linkedin.com/in/cristinabunea/,S19
242,Alexandru Enache,Odin,https://linkedin.com/in/alexandru-enache,S19
243,Radu Mazilu,Odin,https://www.linkedin.com/in/rgmazilu/,S19
244,Maria Nicolae,Odin,https://www.linkedin.com/in/maria-n-919377101/,S19
245,Patrick Finlay,Unflow,https://www.linkedin.com/in/patjfin/,S19
246,David Newell,Unflow,https://www.linkedin.com/in/dnewell1/,S19
247,Romy Lynch,Unflow,https://ie.linkedin.com/in/romy-lynch,S19
248,Victor Garrido,Covela,https://www.linkedin.com/in/vgarridof,S19
249,Antoine Nguyen Hong Duc,Covela,https://www.linkedin.com/in/antoinenguyenhd/,S19
250,Pamela Pérez Osorio,Covela,https://www.linkedin.com/in/pamela-perez-osorio-a436266b/,S19
251,Daniel Jones,Blockstamp,,S19
252,Michael McHugh,Blockstamp,https://www.linkedin.com/in/mfmchugh/,S19
253,David Barinas,Valiu,https://linkedin.com/in/davidbarinas,S19
254,Simon Chamorro,Valiu,https://www.linkedin.com/in/simon-chamorro-92085a96/,S19
255,Roberto Yoncon,Mipos.dev,https://www.linkedin.com/in/roberto-yoncon/,S19
256,Daniel Bernardez,Alana,https://www.linkedin.com/in/dabo7/,S19
257,Rafael León,Alana,https://www.linkedin.com/in/rafaleono/,S19
258,Ignacio Martinez,Alana,https://www.linkedin.com/in/ignacio-martinez-82658a55/,S19
259,Thibaut Sahaghian,Multis,https://www.linkedin.com/in/tsahaghian/,S19
260,Theophile Villard,Multis,https://www.linkedin.com/in/teawaterwire/,S19
261,Shubham Agrawal,Namaste Business,https://linkedin.com/in/shubham01,S19
262,Dhilbar Roshan,Namaste Business,https://www.linkedin.com/in/dhilbar-roshan-23b29139/,S19
263,Pulkit Sharma,Khabri,https://in.linkedin.com/in/pulkit-sharma-42334479,S19
264,Aankit Roy,Khabri,https://www.linkedin.com/in/aankit-roy-20515b35/,S19
265,Sandeep,Khabri,http://linkedin.com/in/sandeepsin,S19
266,Tom Alcorn,Tensil,https://www.linkedin.com/in/tdbalcorn/,S19
267,Jamie Bacher,Boost Biomes,https://www.linkedin.com/in/jbacher/,S19
268,Adam Paul Arkin,Boost Biomes,https://www.linkedin.com/in/adamarkin/,S19
269,Eswar Dhinakaran,Flow,https://www.linkedin.com/in/eswardhinakaran/,S19
270,Aparna Dhinakaran,Flow,https://www.linkedin.com/in/aparnadhinakaran/,S19
271,Mike Mahlkow,Blair,https://www.linkedin.com/in/mikemahlkow/,S19
272,David Nordhausen,Blair,https://www.linkedin.com/in/david-nordhausen/,S19
273,Constantin Schreiber,Blair,https://www.linkedin.com/in/constantinschreiber/,S19
274,Noah Debrincat,Zergo,https://www.linkedin.com/in/noahdebrincat/,S19
275,Thomas Dunlop,Zergo,http://www.linkedin.com/in/thomas-dunlop-685533156,S19
276,Harry Berg,Adla,,S19
277,Holly Leslie,Adla,https://www.linkedin.com/in/holly-leslie-6427132ab/,S19
278,Max Rose,Lightwell,https://www.linkedin.com/in/maximillianrose/,S19
279,Suzanne Xie,Lightwell,https://www.linkedin.com/in/suzannexie/,S19
280,Asa Miller,Brave Care,https://www.linkedin.com/in/asamiller/,S19
281,"Darius ""Bubs"" Monsef",Brave Care,http://linkedin.com/in/dariusmonsef,S19
282,"Corey Fish, MD",Brave Care,https://www.linkedin.com/in/corey-fish-405b00132/,S19
283,Maryam Taheri,Brave Care,http://www.linkedin.com/in/maryamataheri,S19
284,Rajiv Ayyangar,Tandem,https://www.linkedin.com/in/rajiv-ayyangar/,S19
285,Bernat Fortet Unanue,Tandem,https://www.linkedin.com/in/bernatfortet/,S19
286,Tim Su,Tandem,https://linkedin.com/in/timothysu,S19
287,Anudeep Reddy Sura,Nonu,https://www.linkedin.com/in/anudeepreddysura/,S19
288,Lisa Marrone,Revel,https://www.linkedin.com/in/lmarrone/,S19
289,Alexa Wahr,Revel,http://www.linkedin.com/in/alexawahr,S19
290,Maxime Corbani,Dashblock,https://www.linkedin.com/in/maxime-corbani-10664ba0/,S19
291,Hugues Pouillot,Dashblock,https://www.linkedin.com/in/huguespouillot/,S19
292,Bastien Beurier,Lantern,https://www.linkedin.com/in/bastienbeurier/,S19
293,Guillaume Lachaud,Lantern,https://www.linkedin.com/in/guillaume-lachaud-a0249176/,S19
294,Cedric Dussud,Narrator,https://www.linkedin.com/in/cedricd,S19
295,Ahmed Elsamadisi,Narrator,https://www.linkedin.com/in/elsamadisi/,S19
296,Mike Nason,Narrator,https://linkedin.com/in/michaelnason/,S19
297,Matt Star,Narrator,https://www.linkedin.com/in/mattjstar/,S19
298,Ron Bhattacharyay,Muddy,http://linkedin.com/in/aranibatta,S19
299,Sachin Kesiraju,Muddy,https://linkedin.com/in/sachinkesiraju,S19
300,Jimmy Liu,Muddy,http://linkedin.com/in/jimmyliu98,S19
301,Aaron Lazarus,Encepheal Therapeutics,https://www.linkedin.com/in/aaron-lazarus-b106b04a/,S19
302,Omeed Rahimi,Encepheal Therapeutics,https://www.linkedin.com/in/omeed-rahimi-0a544914/,S19
303,Heather Wade,Preclusio,https://www.linkedin.com/in/hglennwade/,S19
304,John Wade,Preclusio,https://www.linkedin.com/company/john-wade,S19
305,Vincent Liu,Prompt,https://www.linkedin.com/in/vinceliu21/,S19
306,Bobby Meelu,Prompt,https://www.linkedin.com/in/kmeelu,S19
307,Terry Clarke,BuildStream,https://www.linkedin.com/in/terry-clarke-6a960325/,S19
308,David Polonski,BuildStream,https://www.linkedin.com/in/davidpolanski/,S19
309,Nikhil Gupta,Souffle Club,https://www.linkedin.com/in/nikhilkg,S19
310,Pradeep Muthukrishnan,Souffle Club,https://www.linkedin.com/in/pradeep-muthukrishnan-6864055/,S19
311,Kiyan Rajabi,ReverCare,https://www.linkedin.com/in/kiyanrajabi/,S19
312,Darya Moldavskaya,ReverCare,https://www.linkedin.com/in/darya-moldavskaya/,S19
313,Andrew Coyle,Hey Healthcare,https://www.linkedin.com/in/ancoyle/,S19
314,Evelyn Gillie,Hey Healthcare,https://www.linkedin.com/in/eviegillie/,S19
315,David Askaryan,MoFE,https://www.linkedin.com/in/davidaskaryan/,S19
316,Jason Corwin,Safely Finance,https://www.linkedin.com/in/jsoncorwin/,S19
317,Roland Mansilla,Safely Finance,https://www.linkedin.com/in/rolandmansilla,S19
318,Femi Adebogun,Path,https://linkedin.com/in/femiadebogun,S19
319,Evan Farrell,Path,https://www.linkedin.com/in/evan-farrell/,S19
320,Caleb Cross,Path,https://linkedin.com/in/calebcross,S19
321,Amos Gewirtz,Vizy,https://www.linkedin.com/in/amosgewirtz/,S19
322,Sam Nickolay,Vizy,https://www.linkedin.com/in/sam-nickolay-25a72566/,S19
323,Rashid Aziz,Hutsy,https://linkedin.com/in/hellorashid,S19
324,Radha Jain,Fit to Form,https://www.linkedin.com/in/radha-jain-815047122/,S19
325,Genevieve Payzer,Fit to Form,https://www.linkedin.com/in/genevieve-payzer-248813143/,S19
326,Brian Bakerman,Pippin / Rent the Backyard,https://linkedin.com/in/brianbakerman,S19
